observation_id,base_id,observed_at,temp_c,wind_speed_kts,wind_gust_kts,visibility_sm,ceiling_ft,precip_type,precip_intensity,flight_category
1674,1,2024-07-28 03:00:00,21.2,12,,4.5,6451,none,,MVFR
1675,1,2024-07-28 06:00:00,31.3,5,,7.8,3181,none,,VFR
1676,1,2024-07-28 09:00:00,18.9,0,,4.1,9327,none,,MVFR
1677,1,2024-07-28 12:00:00,30.0,9,22,9.7,11718,none,,VFR
1678,1,2024-07-28 15:00:00,26.1,7,,10.0,19460,none,,VFR
1679,1,2024-07-28 18:00:00,17.7,7,,8.8,15303,none,,VFR
1680,1,2024-07-28 21:00:00,15.0,5,,0.2,1796,none,,LIFR
1681,1,2024-07-29 00:00:00,29.7,16,,9.1,25196,none,,VFR
1682,1,2024-07-29 03:00:00,26.1,11,,5.8,8820,none,,VFR
1683,1,2024-07-29 06:00:00,26.3,8,,9.2,13749,none,,VFR
1684,1,2024-07-29 09:00:00,29.5,1,,8.4,15833,none,,VFR
1685,1,2024-07-29 12:00:00,20.0,5,,5.7,20924,none,,VFR
1686,1,2024-07-29 15:00:00,26.0,9,,13.6,16208,rain,moderate,VFR
1687,1,2024-07-29 18:00:00,29.0,12,,5.9,11843,none,,VFR
1688,1,2024-07-29 21:00:00,22.9,12,,8.4,6835,rain,moderate,VFR
1689,1,2024-07-30 00:00:00,26.3,6,,9.1,18019,none,,VFR
1690,1,2024-07-30 03:00:00,14.5,18,,10.1,15914,none,,VFR
1691,1,2024-07-30 06:00:00,28.9,7,,7.0,28822,none,,VFR
1692,1,2024-07-30 09:00:00,33.0,7,11,4.7,13629,none,,MVFR
1693,1,2024-07-30 12:00:00,24.3,21,,8.4,9972,none,,VFR
1694,1,2024-07-30 15:00:00,19.7,8,,12.5,26510,none,,VFR
1695,1,2024-07-30 18:00:00,25.2,13,20,9.3,27251,none,,VFR
1696,1,2024-07-30 21:00:00,27.4,16,30,6.4,19936,none,,VFR
1697,1,2024-07-31 00:00:00,20.3,4,14,0.2,21769,none,,LIFR
1698,1,2024-07-31 03:00:00,21.7,7,,5.9,23845,none,,VFR
1699,1,2024-07-31 06:00:00,16.6,6,,2.7,200,none,,LIFR
1700,1,2024-07-31 09:00:00,22.5,27,31,6.0,12951,none,,VFR
1701,1,2024-07-31 12:00:00,24.4,11,,4.6,8835,rain,moderate,MVFR
1702,1,2024-07-31 15:00:00,20.8,13,,4.0,28600,rain,light,MVFR
1703,1,2024-07-31 18:00:00,18.4,14,,13.4,33883,none,,VFR
1704,1,2024-07-31 21:00:00,18.3,18,29,11.8,22888,none,,VFR
1705,1,2024-08-01 00:00:00,27.8,25,,2.9,29861,fog,moderate,IFR
1706,1,2024-08-01 03:00:00,19.0,13,,9.4,20788,none,,VFR
1707,1,2024-08-01 06:00:00,22.9,14,,9.0,15992,none,,VFR
1708,1,2024-08-01 09:00:00,15.0,13,,5.5,17596,none,,VFR
1709,1,2024-08-01 12:00:00,19.8,15,24,4.5,5120,none,,MVFR
1710,1,2024-08-01 15:00:00,15.9,12,,10.3,7870,none,,VFR
1711,1,2024-08-01 18:00:00,27.2,6,16,8.0,13546,none,,VFR
1712,1,2024-08-01 21:00:00,23.0,9,,12.3,18560,none,,VFR
1713,1,2024-08-02 00:00:00,29.6,17,,9.2,6484,none,,VFR
1714,1,2024-08-02 03:00:00,24.1,4,,3.1,9953,none,,MVFR
1715,1,2024-08-02 06:00:00,19.4,13,,6.2,16457,rain,moderate,VFR
1716,1,2024-08-02 09:00:00,19.6,9,,12.2,821,none,,IFR
1717,1,2024-08-02 12:00:00,22.3,7,,8.1,12620,rain,heavy,VFR
1718,1,2024-08-02 15:00:00,22.5,6,,9.5,10227,none,,VFR
1719,1,2024-08-02 18:00:00,24.3,10,,6.3,8948,none,,VFR
1720,1,2024-08-02 21:00:00,17.5,7,9,6.4,21073,none,,VFR
1721,1,2024-08-03 00:00:00,29.5,14,,2.8,10988,none,,IFR
1722,1,2024-08-03 03:00:00,19.3,4,8,9.3,24717,none,,VFR
1723,1,2024-08-03 06:00:00,23.4,1,,8.9,6974,none,,VFR
1724,1,2024-08-03 09:00:00,21.1,5,,7.8,8934,none,,VFR
1725,1,2024-08-03 12:00:00,22.3,10,18,4.8,23572,rain,heavy,MVFR
1726,1,2024-08-03 15:00:00,25.2,0,,5.4,20308,none,,VFR
1727,1,2024-08-03 18:00:00,22.5,14,23,10.0,9669,none,,VFR
1728,1,2024-08-03 21:00:00,21.4,0,,6.8,11101,none,,VFR
1729,1,2024-08-04 00:00:00,31.8,0,,8.2,3631,rain,heavy,VFR
1730,1,2024-08-04 03:00:00,23.5,0,,9.5,7005,none,,VFR
1731,1,2024-08-04 06:00:00,17.7,9,,7.8,15543,none,,VFR
1732,1,2024-08-04 09:00:00,29.1,15,26,9.8,200,none,,LIFR
1733,1,2024-08-04 12:00:00,18.5,5,,5.1,10871,none,,VFR
1734,1,2024-08-04 15:00:00,24.2,17,32,8.9,5467,none,,VFR
1735,1,2024-08-04 18:00:00,20.1,7,8,8.5,28089,none,,VFR
1736,1,2024-08-04 21:00:00,20.5,14,16,6.3,17011,none,,VFR
1737,1,2024-08-05 00:00:00,28.9,3,,7.1,19039,none,,VFR
1738,1,2024-08-05 03:00:00,33.1,8,,7.1,7901,none,,VFR
1739,1,2024-08-05 06:00:00,30.3,4,,11.3,16331,none,,VFR
1740,1,2024-08-05 09:00:00,20.0,15,,5.4,20147,none,,VFR
1741,1,2024-08-05 12:00:00,19.0,19,,10.8,41427,none,,VFR
1742,1,2024-08-05 15:00:00,16.8,7,,11.5,18461,rain,heavy,VFR
1743,1,2024-08-05 18:00:00,20.4,6,,7.3,33623,none,,VFR
1744,1,2024-08-05 21:00:00,23.5,9,,8.7,14071,none,,VFR
1745,1,2024-08-06 00:00:00,17.6,11,,8.4,6096,none,,VFR
1746,1,2024-08-06 03:00:00,19.6,10,,3.4,26036,none,,MVFR
1747,1,2024-08-06 06:00:00,16.2,8,,6.8,20311,none,,VFR
1748,1,2024-08-06 09:00:00,27.5,10,,2.6,12427,none,,IFR
1749,1,2024-08-06 12:00:00,30.4,12,,8.9,16723,none,,VFR
1750,1,2024-08-06 15:00:00,29.0,3,12,8.4,11513,none,,VFR
1751,1,2024-08-06 18:00:00,23.5,9,,10.7,16603,none,,VFR
1752,1,2024-08-06 21:00:00,34.7,4,,9.1,15665,none,,VFR
1753,1,2024-08-07 00:00:00,12.8,0,,6.7,22048,rain,moderate,VFR
1754,1,2024-08-07 03:00:00,30.3,16,31,3.8,10181,none,,MVFR
1755,1,2024-08-07 06:00:00,21.3,10,25,7.7,28393,none,,VFR
1756,1,2024-08-07 09:00:00,18.0,13,,7.6,30928,none,,VFR
1757,1,2024-08-07 12:00:00,17.3,0,13,5.2,12399,none,,VFR
1758,1,2024-08-07 15:00:00,21.3,13,,6.3,1963,none,,MVFR
1759,1,2024-08-07 18:00:00,26.2,14,,5.8,8942,none,,VFR
1760,1,2024-08-07 21:00:00,28.8,10,18,6.4,11324,none,,VFR
1761,1,2024-08-08 00:00:00,18.5,12,,3.0,20944,rain,heavy,MVFR
1762,1,2024-08-08 03:00:00,22.1,9,,10.0,11828,none,,VFR
1763,1,2024-08-08 06:00:00,12.5,12,,4.9,19848,none,,MVFR
1764,1,2024-08-08 09:00:00,27.4,16,,6.8,5631,none,,VFR
1765,1,2024-08-08 12:00:00,29.3,12,,9.1,18301,none,,VFR
1766,1,2024-08-08 15:00:00,21.2,5,,4.3,16394,none,,MVFR
1767,1,2024-08-08 18:00:00,15.7,16,,3.9,7371,rain,heavy,MVFR
1768,1,2024-08-08 21:00:00,22.9,4,,5.8,200,none,,LIFR
1769,1,2024-08-09 00:00:00,17.8,8,,13.9,2101,rain,light,MVFR
1770,1,2024-08-09 03:00:00,18.6,0,8,6.3,21401,none,,VFR
1771,1,2024-08-09 06:00:00,26.9,7,,7.3,15733,none,,VFR
1772,1,2024-08-09 09:00:00,17.5,12,,9.7,13719,none,,VFR
1773,1,2024-08-09 12:00:00,23.1,12,,9.1,10142,none,,VFR
1774,1,2024-08-09 15:00:00,30.4,4,,7.5,29668,none,,VFR
1775,1,2024-08-09 18:00:00,19.5,10,19,6.6,12959,none,,VFR
1776,1,2024-08-09 21:00:00,34.3,10,14,5.5,10887,rain,light,VFR
1777,1,2024-08-10 00:00:00,9.3,12,23,5.7,4813,none,,VFR
1778,1,2024-08-10 03:00:00,16.9,8,10,11.4,21869,none,,VFR
1779,1,2024-08-10 06:00:00,21.2,15,,6.9,19075,none,,VFR
1780,1,2024-08-10 09:00:00,9.6,13,28,6.4,18968,none,,VFR
1781,1,2024-08-10 12:00:00,13.9,4,,2.7,7505,none,,IFR
1782,1,2024-08-10 15:00:00,25.3,19,22,13.5,9027,none,,VFR
1783,1,2024-08-10 18:00:00,21.6,11,19,5.4,11301,none,,VFR
1784,1,2024-08-10 21:00:00,31.9,14,,7.7,16816,none,,VFR
1785,1,2024-08-11 00:00:00,20.0,5,20,7.8,6731,none,,VFR
1786,1,2024-08-11 03:00:00,23.3,12,13,11.3,16148,none,,VFR
1787,1,2024-08-11 06:00:00,18.5,8,,10.6,23899,none,,VFR
1788,1,2024-08-11 09:00:00,15.5,12,,8.0,10899,none,,VFR
1789,1,2024-08-11 12:00:00,21.2,17,,5.6,5786,none,,VFR
1790,1,2024-08-11 15:00:00,25.1,20,34,6.3,24195,none,,VFR
1791,1,2024-08-11 18:00:00,22.0,3,,12.4,4450,none,,VFR
1792,1,2024-08-11 21:00:00,20.1,15,,8.1,13562,none,,VFR
1793,1,2024-08-12 00:00:00,11.6,8,,5.9,13100,none,,VFR
1794,1,2024-08-12 03:00:00,25.0,8,23,7.9,21898,none,,VFR
1795,1,2024-08-12 06:00:00,27.6,10,,13.0,20505,none,,VFR
1796,1,2024-08-12 09:00:00,18.3,9,,4.6,27641,none,,MVFR
1797,1,2024-08-12 12:00:00,28.8,12,,13.9,12816,rain,heavy,VFR
1798,1,2024-08-12 15:00:00,29.1,5,,11.6,21355,none,,VFR
1799,1,2024-08-12 18:00:00,16.3,23,,7.4,26588,none,,VFR
1800,1,2024-08-12 21:00:00,19.4,11,,4.0,13606,none,,MVFR
1801,1,2024-08-13 00:00:00,14.0,6,6,3.1,18371,rain,moderate,MVFR
1802,1,2024-08-13 03:00:00,22.4,13,,3.9,200,none,,LIFR
1803,1,2024-08-13 06:00:00,20.3,14,,6.9,17841,none,,VFR
1804,1,2024-08-13 09:00:00,17.1,15,,4.8,28640,none,,MVFR
1805,1,2024-08-13 12:00:00,18.6,7,,5.6,12048,none,,VFR
1806,1,2024-08-13 15:00:00,21.1,13,,0.2,14080,none,,LIFR
1807,1,2024-08-13 18:00:00,15.5,3,,8.8,13690,none,,VFR
1808,1,2024-08-13 21:00:00,15.9,4,,6.6,531,none,,IFR
1809,1,2024-08-14 00:00:00,31.8,18,,10.1,12642,none,,VFR
1810,1,2024-08-14 03:00:00,26.6,0,,3.5,13454,none,,MVFR
1811,1,2024-08-14 06:00:00,27.3,5,,13.7,18481,none,,VFR
1812,1,2024-08-14 09:00:00,22.8,15,,7.0,25987,none,,VFR
1813,1,2024-08-14 12:00:00,23.9,11,19,13.2,18529,none,,VFR
1814,1,2024-08-14 15:00:00,15.8,9,,9.4,26596,none,,VFR
1815,1,2024-08-14 18:00:00,18.3,14,,10.7,14760,none,,VFR
1816,1,2024-08-14 21:00:00,17.9,7,,6.2,8209,none,,VFR
1817,1,2024-08-15 00:00:00,19.0,10,23,7.0,200,none,,LIFR
1818,1,2024-08-15 03:00:00,14.3,16,,12.8,7114,none,,VFR
1819,1,2024-08-15 06:00:00,13.4,15,29,10.7,15299,none,,VFR
1820,1,2024-08-15 09:00:00,30.4,7,,10.9,14333,none,,VFR
1821,1,2024-08-15 12:00:00,22.4,9,,7.3,5480,rain,moderate,VFR
1822,1,2024-08-15 15:00:00,17.0,0,1,14.7,17525,none,,VFR
1823,1,2024-08-15 18:00:00,19.6,2,,8.3,11433,none,,VFR
1824,1,2024-08-15 21:00:00,25.8,0,,10.3,16776,none,,VFR
1825,1,2024-08-16 00:00:00,26.7,1,10,10.1,9196,none,,VFR
1826,1,2024-08-16 03:00:00,18.9,8,,6.4,22824,none,,VFR
1827,1,2024-08-16 06:00:00,19.9,6,,10.4,4598,none,,VFR
1828,1,2024-08-16 09:00:00,29.8,7,,4.4,16220,none,,MVFR
1829,1,2024-08-16 12:00:00,32.9,3,8,8.2,4763,none,,VFR
1830,1,2024-08-16 15:00:00,21.4,0,,7.4,7173,none,,VFR
1831,1,2024-08-16 18:00:00,25.7,12,,9.8,9889,none,,VFR
1832,1,2024-08-16 21:00:00,25.2,8,,8.9,16745,rain,light,VFR
1833,1,2024-08-17 00:00:00,26.2,7,,10.9,20107,rain,moderate,VFR
1834,1,2024-08-17 03:00:00,14.3,15,,10.6,18164,none,,VFR
1835,1,2024-08-17 06:00:00,24.9,8,,6.2,6973,rain,light,VFR
1836,1,2024-08-17 09:00:00,21.2,3,,0.7,22700,none,,LIFR
1837,1,2024-08-17 12:00:00,18.7,0,,5.3,6429,none,,VFR
1838,1,2024-08-17 15:00:00,30.3,4,8,8.2,12434,none,,VFR
1839,1,2024-08-17 18:00:00,24.5,11,15,6.9,7664,none,,VFR
1840,1,2024-08-17 21:00:00,15.0,4,,4.8,14023,none,,MVFR
1841,1,2024-08-18 00:00:00,26.7,16,20,4.4,28858,none,,MVFR
1842,1,2024-08-18 03:00:00,24.2,6,,8.9,18851,none,,VFR
1843,1,2024-08-18 06:00:00,37.8,10,,7.3,21157,none,,VFR
1844,1,2024-08-18 09:00:00,21.3,8,,6.8,20612,none,,VFR
1845,1,2024-08-18 12:00:00,22.4,14,,9.8,10862,none,,VFR
1846,1,2024-08-18 15:00:00,26.9,9,,9.7,8324,none,,VFR
1847,1,2024-08-18 18:00:00,22.9,11,,6.3,9769,none,,VFR
1848,1,2024-08-18 21:00:00,22.9,6,,11.1,20977,none,,VFR
1849,1,2024-08-19 00:00:00,23.3,7,16,5.7,14321,none,,VFR
1850,1,2024-08-19 03:00:00,21.2,6,,16.6,17671,none,,VFR
1851,1,2024-08-19 06:00:00,27.6,3,,5.4,9893,rain,moderate,VFR
1852,1,2024-08-19 09:00:00,19.9,15,,9.3,5151,none,,VFR
1853,1,2024-08-19 12:00:00,15.7,8,,7.3,14359,none,,VFR
1854,1,2024-08-19 15:00:00,28.3,0,10,3.5,13372,rain,light,MVFR
1855,1,2024-08-19 18:00:00,24.1,7,,5.4,13421,none,,VFR
1856,1,2024-08-19 21:00:00,20.9,13,,12.9,5001,none,,VFR
1857,1,2024-08-20 00:00:00,19.2,7,,4.9,22749,none,,MVFR
1858,1,2024-08-20 03:00:00,21.4,20,,7.7,1979,none,,MVFR
1859,1,2024-08-20 06:00:00,15.2,10,,8.1,13113,none,,VFR
1860,1,2024-08-20 09:00:00,25.8,10,,8.1,12440,none,,VFR
1861,1,2024-08-20 12:00:00,12.8,22,,12.4,17877,rain,heavy,VFR
1862,1,2024-08-20 15:00:00,17.1,14,,6.5,11348,none,,VFR
1863,1,2024-08-20 18:00:00,20.5,13,,9.4,4095,none,,VFR
1864,1,2024-08-20 21:00:00,18.4,10,11,9.8,31367,none,,VFR
1865,1,2024-08-21 00:00:00,17.7,11,,9.1,21145,rain,moderate,VFR
1866,1,2024-08-21 03:00:00,23.0,9,,3.4,19489,rain,heavy,MVFR
1867,1,2024-08-21 06:00:00,13.9,15,,8.1,14609,none,,VFR
1868,1,2024-08-21 09:00:00,18.3,9,,9.4,16454,none,,VFR
1869,1,2024-08-21 12:00:00,31.6,1,,6.3,8313,none,,VFR
1870,1,2024-08-21 15:00:00,17.1,10,25,5.8,20658,none,,VFR
1871,1,2024-08-21 18:00:00,26.0,11,26,11.3,13938,none,,VFR
1872,1,2024-08-21 21:00:00,19.6,8,,2.4,3500,none,,IFR
1873,1,2024-08-22 00:00:00,33.6,0,,8.7,22378,none,,VFR
1874,1,2024-08-22 03:00:00,23.8,8,,12.2,11660,none,,VFR
1875,1,2024-08-22 06:00:00,19.1,5,,4.9,25004,none,,MVFR
1876,1,2024-08-22 09:00:00,18.9,13,,9.6,13955,none,,VFR
1877,1,2024-08-22 12:00:00,27.0,2,,2.1,15981,none,,IFR
1878,1,2024-08-22 15:00:00,24.3,15,,5.6,19506,none,,VFR
1879,1,2024-08-22 18:00:00,25.1,18,33,10.2,17920,none,,VFR
1880,1,2024-08-22 21:00:00,23.4,7,,8.0,20792,none,,VFR
1881,1,2024-08-23 00:00:00,25.6,10,,14.7,18658,none,,VFR
1882,1,2024-08-23 03:00:00,17.3,3,4,10.6,17265,none,,VFR
1883,1,2024-08-23 06:00:00,11.7,21,,6.7,26035,none,,VFR
1884,1,2024-08-23 09:00:00,27.1,20,,13.5,3573,none,,VFR
1885,1,2024-08-23 12:00:00,20.3,12,25,7.2,5863,none,,VFR
1886,1,2024-08-23 15:00:00,21.1,4,,7.8,200,none,,LIFR
1887,1,2024-08-23 18:00:00,20.1,12,,10.5,32353,none,,VFR
1888,1,2024-08-23 21:00:00,10.5,11,13,9.8,4751,none,,VFR
1889,1,2024-08-24 00:00:00,25.8,0,,7.8,9802,none,,VFR
1890,1,2024-08-24 03:00:00,32.3,7,7,10.2,10194,none,,VFR
1891,1,2024-08-24 06:00:00,16.8,5,,9.8,14789,rain,moderate,VFR
1892,1,2024-08-24 09:00:00,19.6,9,,8.4,3306,none,,VFR
1893,1,2024-08-24 12:00:00,30.6,20,,11.5,7919,none,,VFR
1894,1,2024-08-24 15:00:00,19.3,7,,11.8,17335,none,,VFR
1895,1,2024-08-24 18:00:00,22.1,7,7,11.3,8698,none,,VFR
1896,1,2024-08-24 21:00:00,23.7,24,,4.8,30596,none,,MVFR
1897,1,2024-08-25 00:00:00,11.7,10,21,7.9,21293,none,,VFR
1898,1,2024-08-25 03:00:00,32.1,17,,12.3,7540,none,,VFR
1899,1,2024-08-25 06:00:00,33.7,16,,6.6,19582,none,,VFR
1900,1,2024-08-25 09:00:00,23.1,7,9,6.8,21043,none,,VFR
1901,1,2024-08-25 12:00:00,13.9,26,,12.7,12888,rain,moderate,VFR
1902,1,2024-08-25 15:00:00,30.4,6,11,6.9,19150,none,,VFR
1903,1,2024-08-25 18:00:00,18.2,3,,6.1,16197,none,,VFR
1904,1,2024-08-25 21:00:00,21.5,6,,7.5,11330,none,,VFR
1905,1,2024-08-26 00:00:00,20.5,16,17,6.6,18323,none,,VFR
1906,1,2024-08-26 03:00:00,15.6,6,,7.8,8454,none,,VFR
1907,1,2024-08-26 06:00:00,18.2,14,,5.1,10307,none,,VFR
1908,1,2024-08-26 09:00:00,21.5,13,18,12.4,14330,none,,VFR
1909,1,2024-08-26 12:00:00,23.9,16,,6.4,16032,none,,VFR
1910,1,2024-08-26 15:00:00,29.8,0,,10.5,17499,none,,VFR
1911,1,2024-08-26 18:00:00,26.8,21,,9.2,28256,none,,VFR
1912,1,2024-08-26 21:00:00,17.2,16,16,9.4,8541,none,,VFR
1913,1,2024-08-27 00:00:00,21.0,0,,9.0,17305,none,,VFR
1914,1,2024-08-27 03:00:00,23.0,19,,3.0,14729,rain,moderate,MVFR
1915,1,2024-08-27 06:00:00,34.7,2,12,2.3,12529,fog,moderate,IFR
1916,1,2024-08-27 09:00:00,19.8,1,,6.4,5530,none,,VFR
1917,1,2024-08-27 12:00:00,26.7,12,,3.1,11313,none,,MVFR
1918,1,2024-08-27 15:00:00,25.2,5,,9.4,8130,rain,heavy,VFR
1919,1,2024-08-27 18:00:00,12.6,6,,9.4,8283,none,,VFR
1920,1,2024-08-27 21:00:00,20.5,5,,8.6,18382,none,,VFR
1921,1,2024-08-28 00:00:00,23.8,17,31,5.9,4528,none,,VFR
1922,1,2024-08-28 03:00:00,19.8,11,,7.9,29497,none,,VFR
1923,1,2024-08-28 06:00:00,25.2,7,,7.1,17489,rain,heavy,VFR
1924,1,2024-08-28 09:00:00,31.2,0,,4.9,13881,none,,MVFR
1925,1,2024-08-28 12:00:00,17.4,5,18,10.3,9634,none,,VFR
1926,1,2024-08-28 15:00:00,15.9,11,19,8.3,17804,none,,VFR
1927,1,2024-08-28 18:00:00,24.4,2,,11.4,13090,none,,VFR
1928,1,2024-08-28 21:00:00,27.0,8,,5.0,1232,rain,heavy,MVFR
1929,1,2024-08-29 00:00:00,15.0,13,26,2.5,21228,none,,IFR
1930,1,2024-08-29 03:00:00,24.8,16,,8.3,12776,none,,VFR
1931,1,2024-08-29 06:00:00,19.6,8,16,5.3,6920,none,,VFR
1932,1,2024-08-29 09:00:00,21.3,22,,9.0,13299,none,,VFR
1933,1,2024-08-29 12:00:00,20.7,11,,10.2,5661,none,,VFR
1934,1,2024-08-29 15:00:00,20.6,25,,9.6,200,none,,LIFR
1935,1,2024-08-29 18:00:00,12.4,8,,7.1,6975,none,,VFR
1936,1,2024-08-29 21:00:00,24.1,10,,7.1,12232,none,,VFR
1937,1,2024-08-30 00:00:00,32.5,16,,10.0,15299,none,,VFR
1938,1,2024-08-30 03:00:00,20.8,12,15,10.6,17774,none,,VFR
1939,1,2024-08-30 06:00:00,21.2,3,5,7.2,20502,rain,light,VFR
1940,1,2024-08-30 09:00:00,16.2,13,,5.3,14709,rain,moderate,VFR
1941,1,2024-08-30 12:00:00,24.8,4,,8.8,15666,none,,VFR
1942,1,2024-08-30 15:00:00,22.4,4,7,10.9,12592,rain,heavy,VFR
1943,1,2024-08-30 18:00:00,24.0,13,,10.7,200,none,,LIFR
1944,1,2024-08-30 21:00:00,24.3,7,,11.0,26687,none,,VFR
1945,1,2024-08-31 00:00:00,25.1,22,,9.5,15374,none,,VFR
1946,1,2024-08-31 03:00:00,24.8,4,15,10.7,27708,none,,VFR
1947,1,2024-08-31 06:00:00,19.5,20,,8.2,16653,none,,VFR
1948,1,2024-08-31 09:00:00,24.1,13,,6.5,14602,none,,VFR
1949,1,2024-08-31 12:00:00,28.5,17,,5.6,18310,none,,VFR
1950,1,2024-08-31 15:00:00,21.8,15,,2.7,6074,none,,IFR
1951,1,2024-08-31 18:00:00,14.7,0,,8.7,2911,none,,MVFR
1952,1,2024-08-31 21:00:00,27.1,5,,8.6,8138,none,,VFR
1953,1,2024-09-01 00:00:00,18.3,17,22,5.8,200,none,,LIFR
1954,1,2024-09-01 03:00:00,22.8,17,17,15.5,19260,none,,VFR
1955,1,2024-09-01 06:00:00,22.3,6,10,1.9,3275,none,,IFR
1956,1,2024-09-01 09:00:00,27.1,1,,4.9,25618,rain,heavy,MVFR
1957,1,2024-09-01 12:00:00,27.5,8,,7.7,1462,none,,MVFR
1958,1,2024-09-01 15:00:00,23.6,13,,10.7,5055,none,,VFR
1959,1,2024-09-01 18:00:00,23.5,7,,7.6,28962,none,,VFR
1960,1,2024-09-01 21:00:00,27.5,10,,4.4,20949,none,,MVFR
1961,1,2024-09-02 00:00:00,16.5,9,,7.3,10468,none,,VFR
1962,1,2024-09-02 03:00:00,25.1,25,,11.9,20253,none,,VFR
1963,1,2024-09-02 06:00:00,19.3,4,,5.3,24262,none,,VFR
1964,1,2024-09-02 09:00:00,27.5,11,,10.6,16200,none,,VFR
1965,1,2024-09-02 12:00:00,11.3,11,,6.4,12901,none,,VFR
1966,1,2024-09-02 15:00:00,25.9,9,19,8.7,31741,none,,VFR
1967,1,2024-09-02 18:00:00,13.9,6,,10.9,14474,none,,VFR
1968,1,2024-09-02 21:00:00,25.0,1,,15.6,24128,none,,VFR
1969,1,2024-09-03 00:00:00,12.3,13,,1.1,20657,none,,IFR
1970,1,2024-09-03 03:00:00,26.8,16,,10.6,21030,rain,light,VFR
1971,1,2024-09-03 06:00:00,19.0,13,,4.3,200,none,,LIFR
1972,1,2024-09-03 09:00:00,23.7,2,,8.9,283,none,,LIFR
1973,1,2024-09-03 12:00:00,8.3,1,,9.4,15198,rain,moderate,VFR
1974,1,2024-09-03 15:00:00,17.8,6,13,10.3,26125,none,,VFR
1975,1,2024-09-03 18:00:00,22.1,13,,11.4,1159,none,,MVFR
1976,1,2024-09-03 21:00:00,21.2,15,,5.9,13432,rain,light,VFR
1977,1,2024-09-04 00:00:00,25.7,18,,10.5,30046,none,,VFR
1978,1,2024-09-04 03:00:00,18.5,4,,8.4,15708,rain,heavy,VFR
1979,1,2024-09-04 06:00:00,17.8,9,,6.4,9097,none,,VFR
1980,1,2024-09-04 09:00:00,24.5,0,2,7.5,16820,rain,light,VFR
1981,1,2024-09-04 12:00:00,19.1,3,,11.4,22054,none,,VFR
1982,1,2024-09-04 15:00:00,31.6,14,,4.6,8590,none,,MVFR
1983,1,2024-09-04 18:00:00,19.6,9,,8.6,1299,none,,MVFR
1984,1,2024-09-04 21:00:00,27.3,9,13,9.5,15417,none,,VFR
1985,1,2024-09-05 00:00:00,26.3,24,,8.8,11458,none,,VFR
1986,1,2024-09-05 03:00:00,29.9,4,,9.4,14472,rain,light,VFR
1987,1,2024-09-05 06:00:00,20.8,7,8,6.2,21014,none,,VFR
1988,1,2024-09-05 09:00:00,18.2,5,,3.9,16591,none,,MVFR
1989,1,2024-09-05 12:00:00,26.5,10,19,15.5,14215,none,,VFR
1990,1,2024-09-05 15:00:00,23.9,11,,8.4,15111,none,,VFR
1991,1,2024-09-05 18:00:00,17.3,13,,9.0,9955,none,,VFR
1992,1,2024-09-05 21:00:00,18.2,11,12,8.1,19976,none,,VFR
1993,1,2024-09-06 00:00:00,29.4,10,,8.9,17515,none,,VFR
1994,1,2024-09-06 03:00:00,23.8,9,,12.1,11962,none,,VFR
1995,1,2024-09-06 06:00:00,13.1,1,2,9.3,5966,none,,VFR
1996,1,2024-09-06 09:00:00,21.3,3,15,6.8,18564,none,,VFR
1997,1,2024-09-06 12:00:00,16.0,3,6,10.4,22371,rain,moderate,VFR
1998,1,2024-09-06 15:00:00,22.6,0,,10.1,10881,none,,VFR
1999,1,2024-09-06 18:00:00,28.1,10,,7.9,1316,none,,MVFR
2000,1,2024-09-06 21:00:00,20.7,29,30,11.5,14546,none,,VFR
2001,1,2024-09-07 00:00:00,12.6,9,,9.5,18515,none,,VFR
2002,1,2024-09-07 03:00:00,23.2,7,,2.9,3919,none,,IFR
2003,1,2024-09-07 06:00:00,17.5,0,,4.4,12377,none,,MVFR
2004,1,2024-09-07 09:00:00,20.3,4,,11.4,14978,none,,VFR
2005,1,2024-09-07 12:00:00,25.1,17,,12.4,17164,none,,VFR
2006,1,2024-09-07 15:00:00,20.8,21,,10.8,24225,none,,VFR
2007,1,2024-09-07 18:00:00,24.9,0,,7.4,18529,none,,VFR
2008,1,2024-09-07 21:00:00,28.9,3,,6.2,4891,none,,VFR
2009,1,2024-09-08 00:00:00,20.7,19,,8.2,17508,none,,VFR
2010,1,2024-09-08 03:00:00,22.4,0,2,3.9,13229,none,,MVFR
2011,1,2024-09-08 06:00:00,29.7,13,,12.7,17302,none,,VFR
2012,1,2024-09-08 09:00:00,29.4,12,,5.1,20256,none,,VFR
2013,1,2024-09-08 12:00:00,32.1,20,,4.6,18555,rain,heavy,MVFR
2014,1,2024-09-08 15:00:00,23.3,7,20,8.2,5158,none,,VFR
2015,1,2024-09-08 18:00:00,21.3,17,24,10.6,13256,none,,VFR
2016,1,2024-09-08 21:00:00,15.4,24,,9.3,3567,none,,VFR
2017,1,2024-09-09 00:00:00,14.4,23,36,11.2,9714,none,,VFR
2018,1,2024-09-09 03:00:00,24.3,9,,8.2,12090,none,,VFR
2019,1,2024-09-09 06:00:00,18.3,15,,3.0,16799,none,,MVFR
2020,1,2024-09-09 09:00:00,17.3,3,9,9.4,10121,none,,VFR
2021,1,2024-09-09 12:00:00,22.5,12,25,15.3,16700,none,,VFR
2022,1,2024-09-09 15:00:00,28.0,13,20,6.0,9602,none,,VFR
