flight_id,mission_id,aircraft_id,pic_crew_id,origin_base_id,dest_base_id,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,flight_hours,fuel_burn_lbs,status,delay_minutes,delay_reason
1986,1759,25,116,6,1,2024-02-22 08:14:00,2024-02-22 08:14:00,2024-02-22 16:37:39,2024-02-22 16:37:39,8.4,13874.0,completed,0,
1987,1760,1,102,6,2,2024-02-22 11:34:00,2024-02-22 11:34:00,2024-02-22 13:38:15,2024-02-22 13:38:15,2.1,5120.0,completed,0,
1988,1760,1,21,2,6,2024-02-22 18:48:47,2024-02-22 18:48:47,2024-02-22 20:54:56,2024-02-22 20:54:56,2.1,4491.0,completed,0,
1989,1761,23,102,6,2,2024-02-22 21:33:00,2024-02-22 22:03:00,2024-02-23 07:18:23,2024-02-23 07:48:23,9.8,38910.0,completed,30,crew
1990,1762,22,13,1,6,2024-02-23 10:50:00,2024-02-23 10:50:00,2024-02-23 20:01:17,2024-02-23 20:01:17,9.2,18441.0,completed,0,
1991,1762,22,116,6,1,2024-02-23 21:10:40,2024-02-23 21:10:40,2024-02-24 05:44:22,2024-02-24 05:44:22,8.6,9626.0,completed,0,
1992,1763,22,2,1,4,2024-02-23 11:36:00,2024-02-23 11:36:00,2024-02-23 19:30:06,2024-02-23 19:30:06,7.9,25903.0,completed,0,
1993,1764,5,7,1,1,2024-02-23 13:13:00,2024-02-23 13:13:00,2024-02-23 18:58:07,2024-02-23 18:58:07,5.8,19659.0,completed,0,
1994,1765,5,6,1,6,2024-02-23 18:21:00,2024-02-23 18:21:00,2024-02-24 02:34:39,2024-02-24 02:34:39,8.2,14003.0,completed,0,
1995,1766,20,11,1,5,2024-02-23 11:36:00,2024-02-23 11:36:00,2024-02-23 17:29:17,2024-02-23 17:29:17,5.9,22592.0,completed,0,
1996,1766,20,80,5,1,2024-02-23 21:35:08,2024-02-23 22:05:08,2024-02-24 02:36:02,2024-02-24 03:06:02,5.0,8079.0,completed,30,maintenance
1997,1768,40,20,2,1,2024-02-23 01:42:00,2024-02-23 01:42:00,2024-02-23 09:05:46,2024-02-23 09:05:46,7.4,10083.0,completed,0,
1998,1769,40,20,2,1,2024-02-23 09:13:00,2024-02-23 09:13:00,2024-02-23 14:33:14,2024-02-23 14:33:14,5.3,7005.0,completed,0,
1999,1769,40,15,1,2,2024-02-23 16:09:11,2024-02-23 16:09:11,2024-02-23 21:54:37,2024-02-23 21:54:37,5.8,15212.0,completed,0,
2000,1771,42,29,2,1,2024-02-23 17:28:00,2024-02-23 17:28:00,2024-02-24 00:05:56,2024-02-24 00:05:56,6.6,21124.0,completed,0,
2001,1771,42,11,1,2,2024-02-24 02:33:36,2024-02-24 02:33:36,2024-02-24 09:20:56,2024-02-24 09:20:56,6.8,12427.0,completed,0,
2002,1772,47,37,3,2,2024-02-23 08:17:00,2024-02-23 08:17:00,2024-02-23 16:00:00,2024-02-23 16:00:00,7.7,10265.0,completed,0,
2003,1773,19,44,3,5,2024-02-23 07:57:00,2024-02-23 08:12:00,2024-02-23 12:57:38,2024-02-23 13:12:38,5.0,9978.0,completed,15,weather
2004,1773,19,75,5,3,2024-02-23 18:40:00,2024-02-23 18:40:00,2024-02-24 00:03:33,2024-02-24 00:03:33,5.4,18783.0,completed,0,
2005,1774,13,38,3,2,2024-02-23 08:58:00,2024-02-23 08:58:00,2024-02-23 10:53:19,2024-02-23 10:53:19,1.9,1544.0,completed,0,
2006,1775,34,41,3,6,2024-02-23 10:41:00,2024-02-23 10:41:00,2024-02-23 13:28:50,2024-02-23 13:28:50,2.8,6407.0,completed,0,
2007,1776,13,52,3,2,2024-02-23 09:11:00,2024-02-23 09:11:00,2024-02-23 16:35:50,2024-02-23 16:35:50,7.4,6899.0,completed,0,
2008,1777,9,67,4,6,2024-02-23 06:48:00,2024-02-23 06:48:00,2024-02-23 16:00:26,2024-02-23 16:00:26,9.2,9848.0,completed,0,
2009,1777,9,96,6,4,2024-02-23 20:07:52,2024-02-23 20:07:52,2024-02-24 06:10:41,2024-02-24 06:10:41,10.0,15685.0,completed,0,
2010,1778,39,67,4,2,2024-02-23 19:22:00,2024-02-23 19:22:00,2024-02-23 20:47:53,2024-02-23 20:47:53,1.4,1460.0,completed,0,
2011,1779,17,69,4,1,2024-02-23 18:46:00,2024-02-23 18:46:00,2024-02-23 22:03:35,2024-02-23 22:03:35,3.3,12632.0,completed,0,
2012,1779,17,2,1,4,2024-02-24 03:49:55,2024-02-24 04:49:55,2024-02-24 07:23:49,2024-02-24 08:23:49,3.6,4541.0,completed,60,weather
2013,1780,17,57,4,4,2024-02-23 07:09:00,2024-02-23 07:09:00,2024-02-23 11:50:52,2024-02-23 11:50:52,4.7,11796.0,completed,0,
2014,1781,17,66,4,6,2024-02-23 00:18:00,2024-02-23 00:18:00,2024-02-23 03:48:52,2024-02-23 03:48:52,3.5,8352.0,completed,0,
2015,1782,9,57,4,2,2024-02-23 16:22:00,2024-02-23 16:22:00,2024-02-23 18:07:29,2024-02-23 18:07:29,1.8,3423.0,completed,0,
2016,1785,15,83,5,5,2024-02-23 22:05:00,2024-02-23 23:05:00,2024-02-24 06:38:59,2024-02-24 07:38:59,8.6,30154.0,completed,60,crew
2017,1786,37,83,5,3,2024-02-23 12:30:00,2024-02-23 12:45:00,2024-02-23 21:03:57,2024-02-23 21:18:57,8.6,11380.0,completed,15,airspace
2018,1786,37,41,3,5,2024-02-24 01:55:46,2024-02-24 01:55:46,2024-02-24 10:04:12,2024-02-24 10:04:12,8.1,9849.0,completed,0,
2019,1787,15,87,5,2,2024-02-23 04:10:00,2024-02-23 04:10:00,2024-02-23 11:02:31,2024-02-23 11:02:31,6.9,10136.0,completed,0,
2020,1789,43,81,5,6,2024-02-23 06:23:00,2024-02-23 06:23:00,2024-02-23 13:13:50,2024-02-23 13:13:50,6.8,18996.0,completed,0,
2021,1790,7,88,5,2,2024-02-23 17:03:00,2024-02-23 17:03:00,2024-02-23 20:41:01,2024-02-23 20:41:01,3.6,12713.0,completed,0,
2022,1791,23,95,6,1,2024-02-23 07:54:00,2024-02-23 07:54:00,2024-02-23 14:23:53,2024-02-23 14:23:53,6.5,10262.0,completed,0,
2023,1792,25,95,6,1,2024-02-23 05:25:00,2024-02-23 05:25:00,2024-02-23 07:40:15,2024-02-23 07:40:15,2.3,4847.0,completed,0,
2024,1793,25,115,6,4,2024-02-23 02:20:00,2024-02-23 02:20:00,2024-02-23 07:32:53,2024-02-23 07:32:53,5.2,4284.0,completed,0,
2025,1794,3,114,6,2,2024-02-23 11:05:00,2024-02-23 13:05:00,2024-02-23 13:38:24,2024-02-23 15:38:24,2.6,3914.0,completed,120,crew
2026,1796,20,7,1,1,2024-02-24 05:03:00,2024-02-24 05:18:00,2024-02-24 11:50:31,2024-02-24 12:05:31,6.8,8131.0,completed,15,weather
2027,1797,48,16,1,5,2024-02-24 00:04:00,2024-02-24 00:04:00,2024-02-24 07:43:23,2024-02-24 07:43:23,7.7,15457.0,completed,0,
2028,1798,42,21,2,1,2024-02-24 07:48:00,2024-02-24 07:48:00,2024-02-24 17:30:03,2024-02-24 17:30:03,9.7,25090.0,completed,0,
2029,1798,42,10,1,2,2024-02-24 18:45:08,2024-02-24 19:15:08,2024-02-25 03:20:44,2024-02-25 03:50:44,8.6,11194.0,completed,30,maintenance
2030,1799,42,21,2,2,2024-02-24 16:30:00,2024-02-24 17:30:00,2024-02-24 18:38:06,2024-02-24 19:38:06,2.1,3208.0,completed,60,airspace
2031,1800,47,46,3,3,2024-02-24 20:24:00,2024-02-24 20:24:00,2024-02-25 06:16:46,2024-02-25 06:16:46,9.9,27900.0,completed,0,
2032,1801,47,47,3,3,2024-02-24 20:34:00,2024-02-24 20:34:00,2024-02-25 01:17:56,2024-02-25 01:17:56,4.7,3843.0,completed,0,
2033,1802,32,49,3,6,2024-02-24 06:07:00,2024-02-24 06:07:00,2024-02-24 13:54:20,2024-02-24 13:54:20,7.8,28756.0,completed,0,
2034,1802,32,115,6,3,2024-02-24 14:57:48,2024-02-24 14:57:48,2024-02-24 22:23:05,2024-02-24 22:23:05,7.4,23820.0,completed,0,
2035,1803,34,37,3,6,2024-02-24 05:14:00,2024-02-24 05:14:00,2024-02-24 09:02:13,2024-02-24 09:02:13,3.8,6276.0,completed,0,
2036,1803,34,96,6,3,2024-02-24 11:05:33,2024-02-24 11:05:33,2024-02-24 15:10:28,2024-02-24 15:10:28,4.1,4609.0,completed,0,
2037,1804,36,49,3,4,2024-02-24 08:18:00,2024-02-24 09:18:00,2024-02-24 13:21:54,2024-02-24 14:21:54,5.1,19087.0,completed,60,maintenance
2038,1804,36,59,4,3,2024-02-24 20:15:15,2024-02-24 20:15:15,2024-02-25 01:46:12,2024-02-25 01:46:12,5.5,13395.0,completed,0,
2039,1806,39,67,4,6,2024-02-24 09:56:00,2024-02-24 09:56:00,2024-02-24 16:00:22,2024-02-24 16:00:22,6.1,6224.0,completed,0,
2040,1807,35,66,4,1,2024-02-24 01:01:00,2024-02-24 01:01:00,2024-02-24 08:04:21,2024-02-24 08:04:21,7.1,5768.0,completed,0,
2041,1808,35,59,4,6,2024-02-24 18:27:00,2024-02-24 18:27:00,2024-02-25 01:08:48,2024-02-25 01:08:48,6.7,6065.0,completed,0,
2042,1809,17,60,4,6,2024-02-24 18:44:00,2024-02-24 18:44:00,2024-02-24 21:00:23,2024-02-24 21:00:23,2.3,8086.0,completed,0,
2043,1810,15,87,5,1,2024-02-24 14:26:00,2024-02-24 14:26:00,2024-02-24 19:34:33,2024-02-24 19:34:33,5.1,12402.0,completed,0,
2044,1810,15,17,1,5,2024-02-24 21:08:57,2024-02-24 21:08:57,2024-02-25 02:00:36,2024-02-25 02:00:36,4.9,18390.0,completed,0,
2045,1811,43,91,5,6,2024-02-24 19:25:00,2024-02-24 19:40:00,2024-02-24 20:41:51,2024-02-24 20:56:51,1.3,2641.0,completed,15,airspace
2046,1812,37,83,5,3,2024-02-24 23:14:00,2024-02-24 23:14:00,2024-02-25 08:36:21,2024-02-25 08:36:21,9.4,13403.0,completed,0,
2047,1812,37,41,3,5,2024-02-25 10:17:51,2024-02-25 10:17:51,2024-02-25 19:33:05,2024-02-25 19:33:05,9.3,12123.0,completed,0,
2048,1813,26,88,5,5,2024-02-24 19:15:00,2024-02-24 20:15:00,2024-02-24 21:50:20,2024-02-24 22:50:20,2.6,2455.0,completed,60,maintenance
2049,1814,16,116,6,3,2024-02-24 00:33:00,2024-02-24 00:33:00,2024-02-24 10:13:11,2024-02-24 10:13:11,9.7,20998.0,completed,0,
2050,1814,16,47,3,6,2024-02-24 12:15:06,2024-02-24 12:30:06,2024-02-24 22:23:22,2024-02-24 22:38:22,10.1,37061.0,completed,15,maintenance
2051,1815,27,97,6,6,2024-02-24 23:59:00,2024-02-24 23:59:00,2024-02-25 09:53:03,2024-02-25 09:53:03,9.9,34694.0,completed,0,
2052,1816,16,101,6,6,2024-02-24 03:15:00,2024-02-24 03:15:00,2024-02-24 09:37:35,2024-02-24 09:37:35,6.4,17275.0,completed,0,
2053,1817,8,95,6,6,2024-02-24 03:55:00,2024-02-24 04:25:00,2024-02-24 08:19:46,2024-02-24 08:49:46,4.4,10808.0,completed,30,crew
2054,1818,16,116,6,5,2024-02-24 20:45:00,2024-02-24 20:45:00,2024-02-25 00:53:43,2024-02-25 00:53:43,4.1,3749.0,completed,0,
2055,1821,22,15,1,5,2024-02-25 11:33:00,2024-02-25 11:33:00,2024-02-25 14:45:15,2024-02-25 14:45:15,3.2,6828.0,completed,0,
2056,1822,5,3,1,6,2024-02-25 18:39:00,2024-02-25 18:39:00,2024-02-25 20:19:36,2024-02-25 20:19:36,1.7,2133.0,completed,0,
2057,1822,5,102,6,1,2024-02-25 21:23:50,2024-02-25 21:38:50,2024-02-25 23:19:10,2024-02-25 23:34:10,1.9,4828.0,completed,15,maintenance
2058,1823,20,7,1,1,2024-02-25 12:24:00,2024-02-25 12:24:00,2024-02-25 21:56:23,2024-02-25 21:56:23,9.5,9205.0,completed,0,
2059,1825,22,17,1,3,2024-02-25 09:11:00,2024-02-25 09:11:00,2024-02-25 10:59:05,2024-02-25 10:59:05,1.8,1819.0,completed,0,
2060,1826,22,16,1,5,2024-02-25 16:47:00,2024-02-25 16:47:00,2024-02-25 21:56:35,2024-02-25 21:56:35,5.2,5068.0,completed,0,
2061,1827,10,17,1,4,2024-02-25 18:55:00,2024-02-25 18:55:00,2024-02-26 03:52:01,2024-02-26 03:52:01,9.0,20731.0,completed,0,
2062,1827,10,57,4,1,2024-02-26 05:51:59,2024-02-26 05:51:59,2024-02-26 15:54:28,2024-02-26 15:54:28,10.0,34059.0,completed,0,
2063,1828,40,19,2,5,2024-02-25 02:29:00,2024-02-25 02:29:00,2024-02-25 05:16:58,2024-02-25 05:16:58,2.8,7458.0,completed,0,
2064,1828,40,83,5,2,2024-02-25 11:13:26,2024-02-25 11:13:26,2024-02-25 14:05:15,2024-02-25 14:05:15,2.9,7359.0,completed,0,
2065,1829,40,21,2,3,2024-02-25 01:10:00,2024-02-25 01:10:00,2024-02-25 07:31:08,2024-02-25 07:31:08,6.4,5314.0,completed,0,
2066,1830,40,19,2,3,2024-02-25 23:55:00,2024-02-25 23:55:00,2024-02-26 04:42:39,2024-02-26 04:42:39,4.8,6229.0,completed,0,
2067,1832,6,26,2,1,2024-02-25 06:16:00,2024-02-25 06:16:00,2024-02-25 08:18:40,2024-02-25 08:18:40,2.0,7567.0,completed,0,
2068,1833,36,54,3,1,2024-02-25 04:49:00,2024-02-25 05:19:00,2024-02-25 09:30:33,2024-02-25 10:00:33,4.7,15236.0,completed,30,crew
2069,1833,36,10,1,3,2024-02-25 12:48:52,2024-02-25 12:48:52,2024-02-25 17:58:48,2024-02-25 17:58:48,5.2,6612.0,completed,0,
2070,1834,34,47,3,1,2024-02-25 06:03:00,2024-02-25 06:03:00,2024-02-25 15:34:59,2024-02-25 15:34:59,9.5,29533.0,completed,0,
2071,1835,47,53,3,3,2024-02-25 05:15:00,2024-02-25 05:15:00,2024-02-25 06:44:01,2024-02-25 06:44:01,1.5,2019.0,completed,0,
2072,1836,13,41,3,6,2024-02-25 18:51:00,2024-02-25 18:51:00,2024-02-26 04:29:28,2024-02-26 04:29:28,9.6,35702.0,completed,0,
2073,1836,13,94,6,3,2024-02-26 09:37:58,2024-02-26 09:37:58,2024-02-26 18:26:34,2024-02-26 18:26:34,8.8,35037.0,completed,0,
2074,1837,39,55,4,3,2024-02-25 08:42:00,2024-02-25 08:42:00,2024-02-25 11:14:28,2024-02-25 11:14:28,2.5,7692.0,completed,0,
2075,1837,39,44,3,4,2024-02-25 15:46:06,2024-02-25 15:46:06,2024-02-25 18:02:12,2024-02-25 18:02:12,2.3,2027.0,completed,0,
2076,1838,35,55,4,5,2024-02-25 13:06:00,2024-02-25 13:21:00,2024-02-25 16:53:29,2024-02-25 17:08:29,3.8,11619.0,completed,15,crew
2077,1839,17,67,4,3,2024-02-25 17:55:00,2024-02-25 17:55:00,2024-02-25 21:27:34,2024-02-25 21:27:34,3.5,11691.0,completed,0,
2078,1840,35,69,4,1,2024-02-25 19:02:00,2024-02-25 19:02:00,2024-02-25 20:40:52,2024-02-25 20:40:52,1.6,5196.0,completed,0,
2079,1840,35,1,1,4,2024-02-26 00:49:11,2024-02-26 00:49:11,2024-02-26 02:34:17,2024-02-26 02:34:17,1.8,2430.0,completed,0,
2080,1841,45,91,5,2,2024-02-25 07:40:00,2024-02-25 07:40:00,2024-02-25 16:00:07,2024-02-25 16:00:07,8.3,26335.0,completed,0,
2081,1842,4,87,5,1,2024-02-25 03:33:00,2024-02-25 03:33:00,2024-02-25 07:42:15,2024-02-25 07:42:15,4.2,4426.0,completed,0,
2082,1843,4,87,5,5,2024-02-25 21:58:00,2024-02-25 22:13:00,2024-02-26 03:51:16,2024-02-26 04:06:16,5.9,22229.0,completed,15,airspace
2083,1846,15,78,5,6,2024-02-25 00:23:00,2024-02-25 00:23:00,2024-02-25 04:48:35,2024-02-25 04:48:35,4.4,14524.0,completed,0,
2084,1847,44,87,5,3,2024-02-25 06:58:00,2024-02-25 06:58:00,2024-02-25 13:44:56,2024-02-25 13:44:56,6.8,16952.0,completed,0,
2085,1848,1,101,6,3,2024-02-25 09:32:00,2024-02-25 09:32:00,2024-02-25 15:55:21,2024-02-25 15:55:21,6.4,9525.0,completed,0,
2086,1849,1,116,6,1,2024-02-25 11:39:00,2024-02-25 11:39:00,2024-02-25 14:34:07,2024-02-25 14:34:07,2.9,5519.0,completed,0,
2087,1850,8,115,6,4,2024-02-25 12:27:00,2024-02-25 12:27:00,2024-02-25 16:13:57,2024-02-25 16:13:57,3.8,9438.0,completed,0,
2088,1851,27,102,6,2,2024-02-25 15:20:00,2024-02-25 15:35:00,2024-02-25 17:41:16,2024-02-25 17:56:16,2.4,8654.0,completed,15,maintenance
2089,1852,3,115,6,4,2024-02-25 04:51:00,2024-02-25 04:51:00,2024-02-25 14:47:00,2024-02-25 14:47:00,9.9,21630.0,completed,0,
2090,1853,23,97,6,3,2024-02-25 13:13:00,2024-02-25 13:13:00,2024-02-25 17:59:06,2024-02-25 17:59:06,4.8,12507.0,completed,0,
2091,1854,48,17,1,3,2024-02-26 09:42:00,2024-02-26 09:42:00,2024-02-26 11:27:02,2024-02-26 11:27:02,1.8,5322.0,completed,0,
2092,1854,48,52,3,1,2024-02-26 17:22:19,2024-02-26 17:22:19,2024-02-26 19:21:07,2024-02-26 19:21:07,2.0,5837.0,completed,0,
2093,1855,41,7,1,2,2024-02-26 10:06:00,2024-02-26 10:36:00,2024-02-26 14:13:24,2024-02-26 14:43:24,4.1,7697.0,completed,30,maintenance
2094,1856,10,16,1,6,2024-02-26 22:54:00,2024-02-26 22:54:00,2024-02-27 00:38:56,2024-02-27 00:38:56,1.7,3210.0,completed,0,
2095,1856,10,102,6,1,2024-02-27 01:39:00,2024-02-27 01:39:00,2024-02-27 03:13:32,2024-02-27 03:13:32,1.6,4068.0,completed,0,
2096,1857,20,1,1,3,2024-02-26 23:18:00,2024-02-26 23:18:00,2024-02-27 08:09:07,2024-02-27 08:09:07,8.9,13039.0,completed,0,
2097,1857,20,41,3,1,2024-02-27 13:05:39,2024-02-27 13:05:39,2024-02-27 21:12:41,2024-02-27 21:12:41,8.1,22156.0,completed,0,
2098,1858,22,11,1,1,2024-02-26 17:31:00,2024-02-26 17:31:00,2024-02-26 19:26:10,2024-02-26 19:26:10,1.9,4645.0,completed,0,
2099,1859,41,11,1,1,2024-02-26 17:03:00,2024-02-26 17:03:00,2024-02-26 18:29:40,2024-02-26 18:29:40,1.4,1400.0,completed,0,
2100,1861,40,19,2,5,2024-02-26 16:20:00,2024-02-26 16:35:00,2024-02-26 18:47:18,2024-02-26 19:02:18,2.5,4639.0,completed,15,airspace
2101,1861,40,87,5,2,2024-02-27 00:01:25,2024-02-27 00:01:25,2024-02-27 02:10:19,2024-02-27 02:10:19,2.1,5124.0,completed,0,
2102,1862,42,22,2,1,2024-02-26 04:13:00,2024-02-26 04:13:00,2024-02-26 12:55:22,2024-02-26 12:55:22,8.7,7707.0,completed,0,
2103,1862,42,4,1,2,2024-02-26 16:27:52,2024-02-26 16:27:52,2024-02-27 01:19:17,2024-02-27 01:19:17,8.9,26460.0,completed,0,
2104,1863,6,33,2,3,2024-02-26 00:19:00,2024-02-26 00:19:00,2024-02-26 05:30:17,2024-02-26 05:30:17,5.2,15018.0,completed,0,
2105,1863,6,52,3,2,2024-02-26 07:37:44,2024-02-26 07:37:44,2024-02-26 12:50:37,2024-02-26 12:50:37,5.2,11855.0,completed,0,
2106,1864,40,35,2,2,2024-02-26 23:31:00,2024-02-26 23:31:00,2024-02-27 01:02:43,2024-02-27 01:02:43,1.5,4594.0,completed,0,
2107,1865,36,38,3,6,2024-02-26 18:39:00,2024-02-26 18:39:00,2024-02-26 20:55:00,2024-02-26 20:55:00,2.3,7313.0,completed,0,
2108,1865,36,102,6,3,2024-02-27 01:16:18,2024-02-27 01:16:18,2024-02-27 03:43:42,2024-02-27 03:43:42,2.5,8961.0,completed,0,
2109,1866,13,53,3,6,2024-02-26 23:35:00,2024-02-27 00:05:00,2024-02-27 00:55:31,2024-02-27 01:25:31,1.3,5024.0,completed,30,weather
2110,1866,13,115,6,3,2024-02-27 03:49:02,2024-02-27 03:49:02,2024-02-27 05:09:06,2024-02-27 05:09:06,1.3,3422.0,completed,0,
2111,1867,2,53,3,2,2024-02-26 00:22:00,2024-02-26 00:22:00,2024-02-26 07:19:06,2024-02-26 07:19:06,7.0,25331.0,completed,0,
2112,1867,2,20,2,3,2024-02-26 11:51:22,2024-02-26 13:51:22,2024-02-26 18:20:12,2024-02-26 20:20:12,6.5,16722.0,completed,120,maintenance
2113,1869,19,53,3,3,2024-02-26 13:53:00,2024-02-26 13:53:00,2024-02-26 17:36:30,2024-02-26 17:36:30,3.7,5877.0,completed,0,
2114,1871,17,62,4,6,2024-02-26 16:39:00,2024-02-26 16:39:00,2024-02-26 20:42:17,2024-02-26 20:42:17,4.1,5378.0,completed,0,
2115,1873,35,66,4,1,2024-02-26 03:00:00,2024-02-26 03:00:00,2024-02-26 05:38:12,2024-02-26 05:38:12,2.6,5486.0,completed,0,
2116,1874,26,83,5,5,2024-02-26 11:57:00,2024-02-26 11:57:00,2024-02-26 19:32:39,2024-02-26 19:32:39,7.6,17113.0,completed,0,
2117,1875,4,81,5,3,2024-02-26 12:57:00,2024-02-26 12:57:00,2024-02-26 17:54:47,2024-02-26 17:54:47,5.0,5279.0,completed,0,
2118,1877,44,83,5,4,2024-02-26 03:29:00,2024-02-26 03:29:00,2024-02-26 12:23:13,2024-02-26 12:23:13,8.9,23743.0,completed,0,
2119,1877,44,55,4,5,2024-02-26 18:08:31,2024-02-26 18:38:31,2024-02-27 02:58:22,2024-02-27 03:28:22,8.8,30967.0,completed,30,airspace
2120,1878,37,91,5,5,2024-02-26 11:42:00,2024-02-26 11:57:00,2024-02-26 18:29:54,2024-02-26 18:44:54,6.8,25059.0,completed,15,crew
2121,1879,44,75,5,4,2024-02-26 17:24:00,2024-02-26 17:24:00,2024-02-27 01:53:31,2024-02-27 01:53:31,8.5,26495.0,completed,0,
2122,1880,15,92,5,2,2024-02-26 10:20:00,2024-02-26 10:20:00,2024-02-26 12:55:12,2024-02-26 12:55:12,2.6,6945.0,completed,0,
2123,1881,1,97,6,2,2024-02-26 14:17:00,2024-02-26 16:17:00,2024-02-26 18:51:30,2024-02-26 20:51:30,4.6,9576.0,completed,120,crew
2124,1882,27,94,6,6,2024-02-26 18:39:00,2024-02-26 18:39:00,2024-02-26 21:23:05,2024-02-26 21:23:05,2.7,8076.0,completed,0,
2125,1883,27,95,6,6,2024-02-26 08:35:00,2024-02-26 08:35:00,2024-02-26 12:34:33,2024-02-26 12:34:33,4.0,3244.0,completed,0,
2126,1884,11,97,6,1,2024-02-26 19:51:00,2024-02-26 19:51:00,2024-02-27 01:10:56,2024-02-27 01:10:56,5.3,6021.0,completed,0,
2127,1885,23,116,6,4,2024-02-26 06:25:00,2024-02-26 06:25:00,2024-02-26 15:41:52,2024-02-26 15:41:52,9.3,15517.0,completed,0,
2128,1887,1,116,6,2,2024-02-26 05:25:00,2024-02-26 05:25:00,2024-02-26 14:09:50,2024-02-26 14:09:50,8.7,32758.0,completed,0,
2129,1888,29,95,6,6,2024-02-26 05:17:00,2024-02-26 05:17:00,2024-02-26 07:10:42,2024-02-26 07:10:42,1.9,4699.0,completed,0,
2130,1889,10,6,1,1,2024-02-27 21:51:00,2024-02-27 21:51:00,2024-02-28 06:59:04,2024-02-28 06:59:04,9.1,11893.0,completed,0,
2131,1890,48,2,1,1,2024-02-27 15:16:00,2024-02-27 15:16:00,2024-02-27 21:54:40,2024-02-27 21:54:40,6.6,19642.0,completed,0,
2132,1891,5,13,1,5,2024-02-27 01:00:00,2024-02-27 01:00:00,2024-02-27 03:15:02,2024-02-27 03:15:02,2.3,6607.0,completed,0,
2133,1892,10,10,1,6,2024-02-27 00:58:00,2024-02-27 00:58:00,2024-02-27 03:15:42,2024-02-27 03:15:42,2.3,6397.0,completed,0,
2134,1893,41,11,1,1,2024-02-27 21:54:00,2024-02-27 21:54:00,2024-02-28 04:34:26,2024-02-28 04:34:26,6.7,17408.0,completed,0,
2135,1894,5,16,1,1,2024-02-27 20:07:00,2024-02-27 20:07:00,2024-02-28 04:33:53,2024-02-28 04:33:53,8.4,31383.0,completed,0,
2136,1895,48,13,1,3,2024-02-27 03:03:00,2024-02-27 03:33:00,2024-02-27 12:21:46,2024-02-27 12:51:46,9.3,15398.0,completed,30,crew
2137,1895,48,38,3,1,2024-02-27 14:20:16,2024-02-27 14:20:16,2024-02-28 01:01:46,2024-02-28 01:01:46,10.7,16539.0,completed,0,
2138,1896,40,30,2,6,2024-02-27 15:17:00,2024-02-27 15:17:00,2024-02-28 00:12:22,2024-02-28 00:12:22,8.9,12425.0,completed,0,
2139,1896,40,95,6,2,2024-02-28 05:43:10,2024-02-28 05:43:10,2024-02-28 14:49:37,2024-02-28 14:49:37,9.1,33720.0,completed,0,
2140,1897,6,21,2,1,2024-02-27 03:20:00,2024-02-27 03:20:00,2024-02-27 10:44:42,2024-02-27 10:44:42,7.4,28643.0,completed,0,
2141,1898,6,22,2,5,2024-02-27 05:07:00,2024-02-27 05:07:00,2024-02-27 10:20:41,2024-02-27 10:20:41,5.2,14933.0,completed,0,
2142,1899,40,29,2,4,2024-02-27 12:19:00,2024-02-27 12:49:00,2024-02-27 16:43:16,2024-02-27 17:13:16,4.4,17192.0,completed,30,crew
2143,1900,34,37,3,2,2024-02-27 00:31:00,2024-02-27 00:31:00,2024-02-27 06:21:05,2024-02-27 06:21:05,5.8,15673.0,completed,0,
2144,1900,34,22,2,3,2024-02-27 10:27:49,2024-02-27 10:27:49,2024-02-27 16:31:47,2024-02-27 16:31:47,6.1,13346.0,completed,0,
2145,1902,47,37,3,2,2024-02-27 15:10:00,2024-02-27 15:10:00,2024-02-27 18:36:59,2024-02-27 18:36:59,3.4,8114.0,completed,0,
2146,1903,35,69,4,4,2024-02-27 17:20:00,2024-02-27 17:20:00,2024-02-27 19:31:49,2024-02-27 19:31:49,2.2,1785.0,completed,0,
2147,1904,35,69,4,3,2024-02-27 03:25:00,2024-02-27 03:25:00,2024-02-27 12:21:30,2024-02-27 12:21:30,8.9,10157.0,completed,0,
2148,1905,35,62,4,4,2024-02-27 01:33:00,2024-02-27 01:33:00,2024-02-27 02:45:19,2024-02-27 02:45:19,1.2,2922.0,completed,0,
2149,1906,17,57,4,3,2024-02-27 11:40:00,2024-02-27 12:10:00,2024-02-27 17:26:42,2024-02-27 17:56:42,5.8,10655.0,completed,30,maintenance
2150,1906,17,41,3,4,2024-02-27 19:40:24,2024-02-27 19:55:24,2024-02-28 01:13:39,2024-02-28 01:28:39,5.6,14951.0,completed,15,airspace
2151,1907,37,88,5,4,2024-02-27 22:51:00,2024-02-27 22:51:00,2024-02-28 02:19:54,2024-02-28 02:19:54,3.5,6614.0,completed,0,
2152,1907,37,59,4,5,2024-02-28 08:16:56,2024-02-28 08:16:56,2024-02-28 11:26:36,2024-02-28 11:26:36,3.2,4119.0,completed,0,
2153,1908,4,81,5,4,2024-02-27 07:12:00,2024-02-27 07:12:00,2024-02-27 15:52:33,2024-02-27 15:52:33,8.7,19278.0,completed,0,
2154,1909,15,75,5,2,2024-02-27 13:59:00,2024-02-27 13:59:00,2024-02-27 15:28:08,2024-02-27 15:28:08,1.5,4394.0,completed,0,
2155,1910,45,88,5,5,2024-02-27 17:30:00,2024-02-27 17:30:00,2024-02-28 03:17:59,2024-02-28 03:17:59,9.8,21521.0,completed,0,
