mission_id,mission_type,priority,requested_date,start_date,end_date,origin_base_id,dest_base_id,aircraft_id,status,pax_count,cargo_tons
7816,cargo,critical,2024-08-03 13:33:00,2024-08-03 17:33:00,2024-08-04 04:48:29,6,1,23,complete,,2.0
7817,transport,routine,2024-08-03 09:19:00,2024-08-03 10:19:00,2024-08-03 22:01:56,6,3,25,complete,14,
7818,training,routine,2024-08-03 19:50:00,2024-08-03 20:50:00,2024-08-04 05:28:45,6,,29,complete,,
7819,training,routine,2024-08-03 09:32:00,2024-08-03 11:32:00,2024-08-03 19:21:00,6,,11,cancelled,,
7820,medevac,urgent,2024-08-03 23:05:00,2024-08-04 01:05:00,2024-08-04 03:28:35,6,4,11,cancelled,51,
7821,training,routine,2024-08-04 14:20:00,2024-08-04 18:20:00,2024-08-04 20:38:53,1,,20,complete,,
7822,cargo,urgent,2024-08-04 02:11:00,2024-08-04 04:11:00,2024-08-04 16:01:05,1,4,20,complete,,19.1
7823,sar,urgent,2024-08-04 22:03:00,2024-08-04 23:03:00,2024-08-05 08:52:42,1,4,5,complete,28,
7824,medevac,urgent,2024-08-04 01:28:00,2024-08-04 05:28:00,2024-08-04 14:59:03,1,6,48,complete,8,
7825,training,routine,2024-08-04 04:42:00,2024-08-04 05:42:00,2024-08-04 10:48:13,1,,10,complete,,
7826,transport,routine,2024-08-04 14:14:00,2024-08-04 15:14:00,2024-08-04 18:11:18,1,4,20,complete,31,
7827,transport,routine,2024-08-04 09:09:00,2024-08-04 12:09:00,2024-08-04 20:00:16,1,2,20,complete,67,
7828,sar,urgent,2024-08-04 18:52:00,2024-08-04 18:52:00,2024-08-04 21:21:47,2,3,42,complete,39,
7829,sar,routine,2024-08-04 23:26:00,2024-08-04 23:26:00,2024-08-05 08:10:25,2,6,6,complete,42,
7830,training,urgent,2024-08-04 16:22:00,2024-08-04 19:22:00,2024-08-04 22:31:56,2,,40,complete,,
7831,transport,routine,2024-08-04 09:30:00,2024-08-04 12:30:00,2024-08-04 14:22:28,2,6,42,complete,29,
7832,medevac,routine,2024-08-04 07:47:00,2024-08-04 10:47:00,2024-08-04 12:13:11,2,1,6,complete,20,
7833,training,routine,2024-08-04 03:27:00,2024-08-04 07:27:00,2024-08-04 11:37:44,2,,6,complete,,
7834,isr,routine,2024-08-04 20:28:00,2024-08-04 23:28:00,2024-08-05 09:37:45,3,,34,complete,,
7835,isr,critical,2024-08-04 04:06:00,2024-08-04 08:06:00,2024-08-04 13:30:49,3,,2,complete,,
7836,isr,routine,2024-08-04 03:23:00,2024-08-04 03:23:00,2024-08-04 09:36:42,3,,32,complete,,
7837,medevac,routine,2024-08-04 17:22:00,2024-08-04 19:22:00,2024-08-05 06:29:04,3,1,2,complete,28,
7838,cargo,routine,2024-08-04 10:37:00,2024-08-04 14:37:00,2024-08-04 23:34:44,4,3,35,complete,,18.0
7839,cargo,urgent,2024-08-04 00:40:00,2024-08-04 03:40:00,2024-08-04 12:27:39,4,3,9,cancelled,,34.0
7840,cargo,routine,2024-08-04 07:39:00,2024-08-04 10:39:00,2024-08-04 16:45:07,4,2,39,complete,,32.1
7841,cargo,routine,2024-08-04 22:14:00,2024-08-04 22:14:00,2024-08-05 01:41:48,4,1,9,complete,,39.6
7842,medevac,routine,2024-08-04 23:58:00,2024-08-05 01:58:00,2024-08-05 06:28:17,4,3,39,complete,42,
7843,training,routine,2024-08-04 22:19:00,2024-08-04 22:19:00,2024-08-05 08:42:37,4,,39,complete,,
7844,training,routine,2024-08-04 10:37:00,2024-08-04 13:37:00,2024-08-05 00:43:59,4,,35,complete,,
7845,medevac,critical,2024-08-04 06:36:00,2024-08-04 09:36:00,2024-08-04 18:33:30,4,5,35,complete,6,
7846,transport,routine,2024-08-04 00:22:00,2024-08-04 00:22:00,2024-08-04 05:15:06,5,4,7,complete,58,
7847,cargo,routine,2024-08-04 13:48:00,2024-08-04 15:48:00,2024-08-04 19:00:02,5,1,7,complete,,23.0
7848,transport,routine,2024-08-04 20:54:00,2024-08-04 21:54:00,2024-08-04 23:34:53,5,1,26,complete,71,
7849,medevac,urgent,2024-08-04 20:38:00,2024-08-04 22:38:00,2024-08-04 23:43:55,5,2,37,complete,21,
7850,transport,urgent,2024-08-04 23:51:00,2024-08-05 02:51:00,2024-08-05 06:44:35,6,5,1,complete,52,
7851,cargo,critical,2024-08-04 18:37:00,2024-08-04 19:37:00,2024-08-05 06:34:21,6,3,27,complete,,10.7
7852,transport,routine,2024-08-04 16:58:00,2024-08-04 20:58:00,2024-08-05 02:44:05,6,4,8,complete,79,
7853,transport,routine,2024-08-04 05:45:00,2024-08-04 08:45:00,2024-08-04 13:53:56,6,4,3,complete,24,
7854,cargo,routine,2024-08-04 05:47:00,2024-08-04 07:47:00,2024-08-04 15:34:56,6,3,16,complete,,29.7
7855,medevac,urgent,2024-08-04 04:21:00,2024-08-04 06:21:00,2024-08-04 08:15:22,6,1,11,complete,50,
7856,transport,critical,2024-08-04 05:53:00,2024-08-04 08:53:00,2024-08-04 11:36:45,6,1,29,complete,23,
7857,cargo,routine,2024-08-04 12:27:00,2024-08-04 12:27:00,2024-08-04 15:18:08,6,5,29,complete,,16.1
7858,cargo,routine,2024-08-04 08:53:00,2024-08-04 08:53:00,2024-08-04 13:08:15,6,1,8,complete,,30.0
7859,cargo,urgent,2024-08-05 21:39:00,2024-08-06 00:39:00,2024-08-06 02:54:20,1,5,,cancelled,,19.1
7860,sar,routine,2024-08-05 14:52:00,2024-08-05 14:52:00,2024-08-05 18:51:19,1,5,20,cancelled,5,
7861,transport,routine,2024-08-05 09:31:00,2024-08-05 13:31:00,2024-08-05 19:07:15,1,5,48,complete,75,
7862,transport,routine,2024-08-05 04:08:00,2024-08-05 07:08:00,2024-08-05 14:46:54,1,2,5,complete,31,
7863,transport,routine,2024-08-05 00:41:00,2024-08-05 02:41:00,2024-08-05 11:57:39,1,3,22,complete,20,
7864,medevac,routine,2024-08-05 11:58:00,2024-08-05 15:58:00,2024-08-06 02:29:35,1,5,48,complete,23,
7865,isr,routine,2024-08-05 09:40:00,2024-08-05 09:40:00,2024-08-05 20:27:03,2,,42,complete,,
7866,sar,routine,2024-08-05 13:08:00,2024-08-05 14:08:00,2024-08-06 00:27:19,2,3,6,complete,17,
7867,sar,routine,2024-08-05 04:36:00,2024-08-05 04:36:00,2024-08-05 16:01:47,2,4,6,complete,19,
7868,training,routine,2024-08-05 06:37:00,2024-08-05 07:37:00,2024-08-05 17:22:09,2,,,complete,,
7869,training,urgent,2024-08-05 12:16:00,2024-08-05 13:16:00,2024-08-06 00:13:56,2,,6,complete,,
7870,isr,urgent,2024-08-05 16:27:00,2024-08-05 19:27:00,2024-08-06 04:10:36,2,,42,complete,,
7871,sar,urgent,2024-08-05 00:39:00,2024-08-05 03:39:00,2024-08-05 08:56:50,2,4,6,complete,37,
7872,training,routine,2024-08-05 15:14:00,2024-08-05 15:14:00,2024-08-05 22:15:22,2,,40,complete,,
7873,sar,routine,2024-08-05 06:22:00,2024-08-05 10:22:00,2024-08-05 18:43:36,2,5,6,complete,5,
7874,isr,critical,2024-08-05 06:58:00,2024-08-05 07:58:00,2024-08-05 16:03:40,3,,24,complete,,
7875,transport,routine,2024-08-05 00:25:00,2024-08-05 04:25:00,2024-08-05 13:40:32,3,2,34,complete,38,
7876,medevac,routine,2024-08-05 10:57:00,2024-08-05 12:57:00,2024-08-05 19:26:20,4,6,17,complete,22,
7877,training,critical,2024-08-05 12:24:00,2024-08-05 14:24:00,2024-08-05 23:41:32,4,,,complete,,
7878,transport,critical,2024-08-05 16:38:00,2024-08-05 17:38:00,2024-08-05 23:00:51,4,5,39,cancelled,45,
7879,transport,routine,2024-08-05 23:06:00,2024-08-05 23:06:00,2024-08-06 05:54:07,4,2,9,complete,7,
7880,training,critical,2024-08-05 00:50:00,2024-08-05 02:50:00,2024-08-05 07:32:17,4,,39,complete,,
7881,transport,routine,2024-08-05 08:11:00,2024-08-05 09:11:00,2024-08-05 17:51:54,4,3,9,complete,9,
7882,sar,routine,2024-08-05 04:51:00,2024-08-05 06:51:00,2024-08-05 16:20:36,5,2,15,complete,4,
7883,cargo,routine,2024-08-05 11:02:00,2024-08-05 13:02:00,2024-08-05 22:01:58,5,1,4,complete,,26.7
7884,cargo,routine,2024-08-05 20:47:00,2024-08-06 00:47:00,2024-08-06 02:58:56,5,3,4,complete,,15.9
7885,medevac,critical,2024-08-05 04:25:00,2024-08-05 05:25:00,2024-08-05 09:37:31,5,3,45,complete,40,
7886,training,routine,2024-08-05 15:26:00,2024-08-05 19:26:00,2024-08-05 21:55:49,5,,37,complete,,
7887,isr,critical,2024-08-05 18:31:00,2024-08-05 19:31:00,2024-08-05 22:09:21,5,,43,complete,,
7888,cargo,urgent,2024-08-05 04:27:00,2024-08-05 08:27:00,2024-08-05 12:46:09,5,4,,complete,,19.0
7889,training,routine,2024-08-05 01:08:00,2024-08-05 05:08:00,2024-08-05 15:06:54,6,,8,complete,,
7890,training,routine,2024-08-05 21:49:00,2024-08-06 00:49:00,2024-08-06 08:40:03,6,,23,complete,,
7891,medevac,routine,2024-08-05 12:28:00,2024-08-05 12:28:00,2024-08-05 14:28:27,6,5,25,complete,45,
7892,medevac,routine,2024-08-05 17:25:00,2024-08-05 18:25:00,2024-08-06 04:54:08,6,2,11,complete,10,
7893,sar,routine,2024-08-05 10:38:00,2024-08-05 11:38:00,2024-08-05 23:28:38,6,5,27,complete,16,
7894,training,routine,2024-08-05 10:33:00,2024-08-05 13:33:00,2024-08-05 16:07:10,6,,3,complete,,
7895,cargo,critical,2024-08-05 15:42:00,2024-08-05 18:42:00,2024-08-06 06:25:05,6,5,16,complete,,12.0
7896,transport,routine,2024-08-05 07:39:00,2024-08-05 08:39:00,2024-08-05 12:39:34,6,5,23,complete,27,
7897,training,routine,2024-08-05 20:52:00,2024-08-06 00:52:00,2024-08-06 05:25:59,6,,8,complete,,
7898,training,routine,2024-08-05 12:48:00,2024-08-05 14:48:00,2024-08-05 20:51:58,6,,1,complete,,
7899,medevac,routine,2024-08-06 13:00:00,2024-08-06 15:00:00,2024-08-06 20:00:30,1,2,48,complete,35,
7900,training,routine,2024-08-06 04:14:00,2024-08-06 07:14:00,2024-08-06 16:15:37,1,,5,complete,,
7901,training,urgent,2024-08-06 16:22:00,2024-08-06 19:22:00,2024-08-06 23:09:07,1,,22,complete,,
7902,isr,routine,2024-08-06 20:37:00,2024-08-06 20:37:00,2024-08-07 04:26:07,1,,41,complete,,
7903,cargo,routine,2024-08-06 03:27:00,2024-08-06 07:27:00,2024-08-06 13:05:49,2,5,42,complete,,11.1
7904,sar,routine,2024-08-06 03:42:00,2024-08-06 06:42:00,2024-08-06 07:51:22,2,1,40,complete,32,
7905,isr,critical,2024-08-06 07:55:00,2024-08-06 09:55:00,2024-08-06 18:50:18,2,,42,complete,,
7906,cargo,routine,2024-08-06 23:28:00,2024-08-07 02:28:00,2024-08-07 03:44:09,2,5,,cancelled,,27.4
7907,isr,routine,2024-08-06 22:29:00,2024-08-06 23:29:00,2024-08-07 03:34:19,2,,,complete,,
7908,training,routine,2024-08-06 02:09:00,2024-08-06 06:09:00,2024-08-06 08:29:08,2,,42,complete,,
7909,cargo,routine,2024-08-06 01:07:00,2024-08-06 05:07:00,2024-08-06 15:38:28,2,4,42,complete,,19.7
7910,training,critical,2024-08-06 23:26:00,2024-08-06 23:26:00,2024-08-07 00:42:12,3,,19,complete,,
7911,training,routine,2024-08-06 10:43:00,2024-08-06 14:43:00,2024-08-06 19:57:43,3,,32,complete,,
7912,sar,routine,2024-08-06 12:09:00,2024-08-06 14:09:00,2024-08-06 21:02:46,3,4,2,complete,16,
7913,transport,critical,2024-08-06 11:12:00,2024-08-06 14:12:00,2024-08-06 19:01:29,3,2,19,complete,19,
7914,cargo,routine,2024-08-06 07:00:00,2024-08-06 08:00:00,2024-08-06 19:29:30,3,6,2,complete,,18.6
7915,cargo,routine,2024-08-06 13:29:00,2024-08-06 14:29:00,2024-08-06 17:34:08,4,1,35,complete,,26.3
7916,isr,critical,2024-08-06 21:02:00,2024-08-07 00:02:00,2024-08-07 01:48:12,4,,35,complete,,
7917,medevac,routine,2024-08-06 02:16:00,2024-08-06 05:16:00,2024-08-06 08:58:52,4,2,35,complete,59,
7918,training,routine,2024-08-06 09:49:00,2024-08-06 12:49:00,2024-08-06 18:18:59,4,,35,complete,,
7919,sar,urgent,2024-08-06 15:13:00,2024-08-06 18:13:00,2024-08-06 19:24:12,4,3,39,complete,13,
7920,cargo,routine,2024-08-06 09:46:00,2024-08-06 09:46:00,2024-08-06 16:03:13,5,3,44,complete,,7.4
7921,isr,routine,2024-08-06 00:07:00,2024-08-06 04:07:00,2024-08-06 07:06:46,5,,43,complete,,
7922,cargo,routine,2024-08-06 05:24:00,2024-08-06 06:24:00,2024-08-06 16:57:46,5,1,4,complete,,1.6
7923,transport,critical,2024-08-06 14:46:00,2024-08-06 15:46:00,2024-08-06 23:00:30,5,1,4,complete,71,
7924,medevac,routine,2024-08-06 21:00:00,2024-08-07 00:00:00,2024-08-07 08:13:14,5,2,44,complete,8,
7925,sar,critical,2024-08-06 01:12:00,2024-08-06 03:12:00,2024-08-06 07:39:30,6,4,27,complete,69,
7926,transport,routine,2024-08-06 08:16:00,2024-08-06 11:16:00,2024-08-06 19:38:20,6,2,8,complete,80,
7927,medevac,routine,2024-08-06 10:31:00,2024-08-06 13:31:00,2024-08-06 21:02:43,6,4,8,complete,28,
7928,cargo,routine,2024-08-06 06:32:00,2024-08-06 07:32:00,2024-08-06 18:44:42,6,2,23,complete,,6.7
7929,medevac,urgent,2024-08-06 17:49:00,2024-08-06 20:49:00,2024-08-07 07:37:25,6,1,11,complete,20,
7930,medevac,routine,2024-08-06 03:04:00,2024-08-06 07:04:00,2024-08-06 17:40:34,6,2,25,complete,12,
7931,isr,routine,2024-08-06 18:28:00,2024-08-06 22:28:00,2024-08-07 05:26:27,6,,8,complete,,
7932,isr,critical,2024-08-06 17:59:00,2024-08-06 19:59:00,2024-08-07 00:12:03,6,,3,complete,,
7933,training,routine,2024-08-06 06:21:00,2024-08-06 09:21:00,2024-08-06 12:32:32,6,,29,complete,,
7934,sar,routine,2024-08-07 14:05:00,2024-08-07 14:05:00,2024-08-08 01:39:41,1,2,22,complete,76,
7935,training,routine,2024-08-07 11:59:00,2024-08-07 11:59:00,2024-08-07 13:33:09,1,,,complete,,
7936,training,urgent,2024-08-07 01:30:00,2024-08-07 04:30:00,2024-08-07 06:42:35,1,,20,complete,,
7937,medevac,routine,2024-08-07 10:47:00,2024-08-07 10:47:00,2024-08-07 13:53:14,1,2,10,complete,29,
7938,transport,routine,2024-08-07 18:36:00,2024-08-07 19:36:00,2024-08-08 05:15:51,1,6,48,complete,7,
7939,transport,urgent,2024-08-07 11:56:00,2024-08-07 15:56:00,2024-08-08 03:21:58,1,2,41,cancelled,78,
7940,transport,routine,2024-08-07 21:43:00,2024-08-07 22:43:00,2024-08-08 01:00:43,1,6,41,complete,55,
7941,sar,urgent,2024-08-07 17:55:00,2024-08-07 18:55:00,2024-08-07 22:47:40,1,2,10,cancelled,67,
7942,training,routine,2024-08-07 23:25:00,2024-08-07 23:25:00,2024-08-08 04:04:03,2,,6,complete,,
7943,cargo,routine,2024-08-07 10:02:00,2024-08-07 14:02:00,2024-08-07 15:10:38,2,1,6,complete,,21.4
7944,training,routine,2024-08-07 08:01:00,2024-08-07 11:01:00,2024-08-07 16:45:20,2,,42,complete,,
7945,isr,critical,2024-08-07 16:08:00,2024-08-07 19:08:00,2024-08-08 07:00:34,2,,6,complete,,
7946,isr,urgent,2024-08-07 04:08:00,2024-08-07 06:08:00,2024-08-07 07:36:32,2,,40,complete,,
7947,training,routine,2024-08-07 18:47:00,2024-08-07 19:47:00,2024-08-08 07:08:59,2,,42,complete,,
7948,medevac,urgent,2024-08-07 02:25:00,2024-08-07 06:25:00,2024-08-07 16:01:57,2,4,6,complete,7,
7949,medevac,routine,2024-08-07 02:16:00,2024-08-07 04:16:00,2024-08-07 14:41:37,3,4,47,complete,24,
7950,isr,routine,2024-08-07 20:25:00,2024-08-07 23:25:00,2024-08-08 02:37:55,3,,34,complete,,
7951,transport,routine,2024-08-07 12:00:00,2024-08-07 13:00:00,2024-08-07 18:50:26,3,1,36,complete,16,
7952,training,routine,2024-08-07 12:38:00,2024-08-07 12:38:00,2024-08-07 13:41:18,3,,34,complete,,
7953,medevac,routine,2024-08-07 06:19:00,2024-08-07 08:19:00,2024-08-07 11:37:39,4,1,17,complete,14,
7954,transport,routine,2024-08-07 11:37:00,2024-08-07 15:37:00,2024-08-07 17:40:45,4,2,39,complete,61,
7955,sar,urgent,2024-08-07 21:33:00,2024-08-08 01:33:00,2024-08-08 06:18:28,4,2,39,complete,56,
7956,sar,routine,2024-08-07 19:57:00,2024-08-07 22:57:00,2024-08-08 07:18:57,4,6,17,complete,66,
7957,cargo,routine,2024-08-07 06:04:00,2024-08-07 06:04:00,2024-08-07 14:33:12,4,2,9,complete,,32.5
7958,isr,routine,2024-08-07 08:42:00,2024-08-07 09:42:00,2024-08-07 11:43:45,4,,17,complete,,
7959,medevac,routine,2024-08-07 17:33:00,2024-08-07 18:33:00,2024-08-08 02:00:34,4,6,17,complete,39,
7960,training,routine,2024-08-07 07:13:00,2024-08-07 08:13:00,2024-08-07 10:14:37,4,,35,complete,,
7961,isr,routine,2024-08-07 09:45:00,2024-08-07 10:45:00,2024-08-07 19:53:12,5,,37,complete,,
7962,cargo,critical,2024-08-07 00:21:00,2024-08-07 00:21:00,2024-08-07 10:34:27,5,6,7,complete,,27.7
7963,sar,urgent,2024-08-07 12:40:00,2024-08-07 15:40:00,2024-08-07 18:26:02,5,1,7,cancelled,27,
7964,training,routine,2024-08-07 14:13:00,2024-08-07 18:13:00,2024-08-07 23:19:50,5,,4,complete,,
7965,medevac,routine,2024-08-07 18:18:00,2024-08-07 18:18:00,2024-08-07 23:05:36,5,2,45,complete,0,
7966,sar,routine,2024-08-07 10:26:00,2024-08-07 11:26:00,2024-08-07 21:09:58,6,1,23,complete,4,
7967,cargo,routine,2024-08-07 07:51:00,2024-08-07 07:51:00,2024-08-07 08:54:28,6,1,3,complete,,1.4
7968,training,urgent,2024-08-07 12:51:00,2024-08-07 13:51:00,2024-08-07 22:22:16,6,,8,complete,,
7969,training,routine,2024-08-07 14:37:00,2024-08-07 17:37:00,2024-08-07 23:29:16,6,,23,cancelled,,
7970,medevac,routine,2024-08-07 01:28:00,2024-08-07 05:28:00,2024-08-07 14:14:08,6,5,23,complete,39,
7971,training,routine,2024-08-07 07:53:00,2024-08-07 08:53:00,2024-08-07 17:29:53,6,,1,complete,,
7972,cargo,routine,2024-08-07 01:50:00,2024-08-07 01:50:00,2024-08-07 11:07:24,6,2,1,complete,,32.3
7973,sar,routine,2024-08-07 21:32:00,2024-08-07 22:32:00,2024-08-08 01:03:46,6,1,23,complete,10,
7974,cargo,routine,2024-08-08 22:38:00,2024-08-09 02:38:00,2024-08-09 09:51:12,1,6,5,cancelled,,15.5
7975,isr,routine,2024-08-08 10:25:00,2024-08-08 10:25:00,2024-08-08 19:14:09,1,,10,complete,,
7976,cargo,routine,2024-08-08 04:57:00,2024-08-08 08:57:00,2024-08-08 14:15:57,1,2,20,complete,,23.7
7977,cargo,routine,2024-08-08 00:59:00,2024-08-08 03:59:00,2024-08-08 07:44:59,1,4,48,complete,,13.3
7978,medevac,routine,2024-08-08 20:34:00,2024-08-09 00:34:00,2024-08-09 06:26:16,1,6,41,complete,72,
7979,cargo,routine,2024-08-08 09:05:00,2024-08-08 12:05:00,2024-08-08 16:40:05,2,1,42,complete,,1.1
7980,cargo,routine,2024-08-08 07:48:00,2024-08-08 09:48:00,2024-08-08 14:03:56,2,6,40,complete,,39.8
7981,transport,critical,2024-08-08 10:14:00,2024-08-08 10:14:00,2024-08-08 14:16:38,2,5,42,complete,59,
7982,isr,routine,2024-08-08 02:35:00,2024-08-08 05:35:00,2024-08-08 09:15:54,2,,42,complete,,
7983,medevac,routine,2024-08-08 02:55:00,2024-08-08 02:55:00,2024-08-08 05:18:52,3,6,34,complete,65,
7984,transport,urgent,2024-08-08 05:58:00,2024-08-08 05:58:00,2024-08-08 10:42:13,3,5,34,complete,0,
7985,isr,urgent,2024-08-08 04:56:00,2024-08-08 04:56:00,2024-08-08 12:16:20,3,,24,complete,,
7986,training,routine,2024-08-08 11:26:00,2024-08-08 15:26:00,2024-08-08 16:56:23,3,,19,complete,,
7987,training,routine,2024-08-08 22:26:00,2024-08-09 02:26:00,2024-08-09 04:27:49,3,,47,complete,,
7988,cargo,routine,2024-08-08 01:11:00,2024-08-08 05:11:00,2024-08-08 12:40:02,4,1,35,complete,,16.8
7989,transport,urgent,2024-08-08 02:39:00,2024-08-08 02:39:00,2024-08-08 09:30:07,4,1,17,complete,71,
7990,medevac,routine,2024-08-08 00:32:00,2024-08-08 03:32:00,2024-08-08 08:26:40,4,3,17,complete,58,
7991,training,routine,2024-08-08 01:11:00,2024-08-08 03:11:00,2024-08-08 12:26:27,4,,39,complete,,
7992,training,urgent,2024-08-08 22:42:00,2024-08-09 01:42:00,2024-08-09 13:40:13,4,,9,complete,,
7993,sar,routine,2024-08-08 11:53:00,2024-08-08 14:53:00,2024-08-09 00:11:12,4,5,35,complete,60,
7994,isr,routine,2024-08-08 16:23:00,2024-08-08 17:23:00,2024-08-09 02:38:18,4,,9,complete,,
7995,training,routine,2024-08-08 14:09:00,2024-08-08 17:09:00,2024-08-09 02:44:57,4,,17,complete,,
7996,training,routine,2024-08-08 22:39:00,2024-08-09 02:39:00,2024-08-09 12:04:27,4,,17,complete,,
7997,sar,routine,2024-08-08 16:46:00,2024-08-08 19:46:00,2024-08-09 02:20:17,4,3,39,complete,21,
7998,transport,routine,2024-08-08 14:44:00,2024-08-08 15:44:00,2024-08-09 00:21:45,5,3,44,complete,77,
7999,isr,routine,2024-08-08 15:04:00,2024-08-08 18:04:00,2024-08-08 23:51:49,5,,43,complete,,
8000,training,routine,2024-08-08 11:31:00,2024-08-08 14:31:00,2024-08-09 00:13:24,5,,15,complete,,
8001,isr,critical,2024-08-08 19:37:00,2024-08-08 23:37:00,2024-08-09 03:08:23,5,,43,complete,,
8002,cargo,routine,2024-08-08 05:06:00,2024-08-08 09:06:00,2024-08-08 16:26:28,6,5,11,complete,,4.2
8003,transport,critical,2024-08-08 21:32:00,2024-08-09 00:32:00,2024-08-09 09:57:36,6,2,,complete,69,
8004,medevac,urgent,2024-08-08 15:06:00,2024-08-08 19:06:00,2024-08-08 21:14:27,6,5,25,complete,46,
8005,cargo,routine,2024-08-08 21:26:00,2024-08-09 00:26:00,2024-08-09 08:46:59,6,4,23,complete,,4.0
8006,training,urgent,2024-08-08 09:54:00,2024-08-08 09:54:00,2024-08-08 17:38:46,6,,8,complete,,
8007,sar,routine,2024-08-08 08:59:00,2024-08-08 11:59:00,2024-08-08 15:50:32,6,2,11,complete,46,
8008,cargo,critical,2024-08-08 17:54:00,2024-08-08 19:54:00,2024-08-09 03:51:17,6,3,3,complete,,30.3
8009,cargo,routine,2024-08-08 09:15:00,2024-08-08 12:15:00,2024-08-08 15:48:31,6,4,29,complete,,16.0
8010,isr,urgent,2024-08-08 15:38:00,2024-08-08 16:38:00,2024-08-08 20:50:43,6,,29,complete,,
8011,transport,routine,2024-08-08 17:45:00,2024-08-08 19:45:00,2024-08-08 21:32:09,6,4,11,cancelled,60,
8012,cargo,routine,2024-08-09 08:04:00,2024-08-09 08:04:00,2024-08-09 14:38:11,1,3,5,cancelled,,25.3
8013,training,urgent,2024-08-09 05:59:00,2024-08-09 05:59:00,2024-08-09 12:11:42,1,,41,complete,,
8014,training,routine,2024-08-09 15:01:00,2024-08-09 17:01:00,2024-08-10 03:40:30,1,,22,complete,,
8015,medevac,routine,2024-08-09 01:56:00,2024-08-09 01:56:00,2024-08-09 13:27:42,1,2,41,complete,19,
8016,training,critical,2024-08-09 01:07:00,2024-08-09 01:07:00,2024-08-09 08:52:54,1,,10,complete,,
8017,training,urgent,2024-08-09 23:46:00,2024-08-10 03:46:00,2024-08-10 05:12:29,1,,5,complete,,
8018,isr,routine,2024-08-09 23:40:00,2024-08-10 02:40:00,2024-08-10 06:07:26,1,,22,complete,,
8019,training,routine,2024-08-09 20:16:00,2024-08-09 20:16:00,2024-08-10 05:00:15,2,,,complete,,
8020,isr,urgent,2024-08-09 04:08:00,2024-08-09 04:08:00,2024-08-09 06:57:54,2,,42,cancelled,,
8021,sar,routine,2024-08-09 15:52:00,2024-08-09 18:52:00,2024-08-10 05:46:59,2,4,6,cancelled,31,
8022,isr,routine,2024-08-09 03:59:00,2024-08-09 07:59:00,2024-08-09 17:34:42,2,,40,complete,,
8023,transport,urgent,2024-08-09 14:53:00,2024-08-09 17:53:00,2024-08-09 22:14:58,2,1,40,complete,53,
8024,training,routine,2024-08-09 23:36:00,2024-08-10 03:36:00,2024-08-10 07:57:52,2,,40,complete,,
8025,isr,routine,2024-08-09 13:46:00,2024-08-09 13:46:00,2024-08-09 20:11:54,3,,24,complete,,
8026,sar,critical,2024-08-09 08:42:00,2024-08-09 08:42:00,2024-08-09 20:03:10,3,5,13,complete,3,
8027,cargo,routine,2024-08-09 00:18:00,2024-08-09 00:18:00,2024-08-09 10:45:51,3,4,2,complete,,7.6
8028,medevac,routine,2024-08-09 20:10:00,2024-08-10 00:10:00,2024-08-10 08:02:59,3,6,13,complete,29,
8029,cargo,urgent,2024-08-09 10:28:00,2024-08-09 10:28:00,2024-08-09 12:27:41,3,6,34,complete,,17.1
8030,transport,routine,2024-08-09 05:22:00,2024-08-09 06:22:00,2024-08-09 10:56:26,3,4,32,complete,46,
8031,medevac,routine,2024-08-09 22:24:00,2024-08-10 00:24:00,2024-08-10 08:15:36,4,6,9,complete,41,
8032,transport,urgent,2024-08-09 00:46:00,2024-08-09 04:46:00,2024-08-09 12:10:05,4,3,,complete,19,
8033,transport,urgent,2024-08-09 09:54:00,2024-08-09 13:54:00,2024-08-09 23:24:13,4,2,35,complete,54,
8034,medevac,critical,2024-08-09 15:08:00,2024-08-09 17:08:00,2024-08-09 19:22:53,4,6,39,complete,64,
8035,medevac,routine,2024-08-09 18:05:00,2024-08-09 18:05:00,2024-08-09 21:02:42,4,6,35,complete,76,
8036,sar,routine,2024-08-09 00:28:00,2024-08-09 02:28:00,2024-08-09 12:57:48,5,3,45,complete,24,
8037,sar,routine,2024-08-09 00:36:00,2024-08-09 00:36:00,2024-08-09 06:30:17,5,2,37,complete,72,
8038,isr,critical,2024-08-09 06:33:00,2024-08-09 07:33:00,2024-08-09 13:15:29,5,,37,complete,,
8039,sar,routine,2024-08-09 12:33:00,2024-08-09 12:33:00,2024-08-09 18:40:24,5,3,45,complete,8,
