event_id,aircraft_id,base_id,event_type,category,started_at,completed_at,aircraft_hours_at_event,next_due_hours,next_due_date,grounded_days,description
1098,42,2,unscheduled,avionics,2024-07-22 02:20:00,2024-07-24 12:20:00,1802.7,,,1,unscheduled avionics repair
1099,42,2,unscheduled,airframe,2024-07-23 11:54:00,2024-07-24 08:54:00,1821.9,,,3,unscheduled airframe repair
1100,42,2,unscheduled,engine,2024-07-25 18:47:31,2024-07-27 09:47:31,1838.3,,,0,unscheduled engine repair
1101,42,2,unscheduled,hydraulic,2024-08-05 13:56:43,2024-08-08 02:56:43,1990.4,,,0,unscheduled hydraulic repair
1102,42,2,unscheduled,engine,2024-08-23 10:01:00,2024-08-24 23:01:00,2211.9,,,20,unscheduled engine repair
1103,42,2,unscheduled,airframe,2024-08-25 12:30:00,2024-08-25 16:30:00,2235.8,,,0,unscheduled airframe repair
1104,42,2,inspection,avionics,2024-09-01 19:01:00,2024-09-02 00:01:00,2312.2,,2024-12-30,0,scheduled avionics check
1105,42,2,scheduled,engine,2024-09-08 06:34:50,2024-09-09 18:34:50,2403.4,3003.4,2025-01-06,3,scheduled engine service
1106,42,2,inspection,airframe,2024-09-09 00:34:50,2024-09-09 12:34:50,2403.4,3603.4,,0,scheduled airframe inspection
1107,42,2,unscheduled,rotor,2024-09-17 05:23:00,2024-09-20 10:23:00,2471.3,,,3,unscheduled rotor repair
1108,42,2,unscheduled,avionics,2024-10-01 18:25:00,2024-10-03 16:25:00,2704.7,,,3,unscheduled avionics repair
1109,42,2,unscheduled,engine,2024-10-04 07:36:00,2024-10-07 15:36:00,2744.5,,,10,unscheduled engine repair
1110,42,2,scheduled,engine,2024-11-08 10:22:00,2024-11-08 22:22:00,3003.9,3603.9,2025-03-08,2,scheduled engine service
1111,42,2,unscheduled,hydraulic,2024-12-17 04:31:04,2024-12-17 18:31:04,3234.7,,,0,unscheduled hydraulic repair
1112,42,2,inspection,avionics,2024-12-30 19:13:00,2024-12-31 01:13:00,3330.6,,2025-04-29,0,scheduled avionics check
1113,42,2,scheduled,engine,2025-02-05 18:25:00,2025-02-07 02:25:00,3610.1,4210.1,2025-06-05,2,scheduled engine service
1114,42,2,inspection,airframe,2025-02-05 23:25:00,2025-02-06 13:25:00,3610.1,4810.1,,0,scheduled airframe inspection
1115,42,2,unscheduled,hydraulic,2025-02-10 03:38:00,2025-02-12 18:38:00,3636.1,,,5,unscheduled hydraulic repair
1116,42,2,unscheduled,airframe,2025-02-27 19:47:00,2025-03-01 06:47:00,3772.1,,,1,unscheduled airframe repair
1117,42,2,unscheduled,rotor,2025-03-01 18:58:00,2025-03-03 13:58:00,3793.5,,,0,unscheduled rotor repair
1118,42,2,unscheduled,engine,2025-03-04 03:23:32,2025-03-08 01:23:32,3824.8,,,0,unscheduled engine repair
1119,42,2,unscheduled,airframe,2025-03-12 02:40:00,2025-03-15 07:40:00,3924.7,,,2,unscheduled airframe repair
1120,42,2,scheduled,engine,2025-04-07 14:06:00,2025-04-09 11:06:00,4212.4,4812.4,2025-08-05,2,scheduled engine service
1121,42,2,unscheduled,avionics,2025-04-11 04:03:26,2025-04-14 01:03:26,4279.7,,,3,unscheduled avionics repair
1122,42,2,unscheduled,avionics,2025-04-19 07:55:00,2025-04-21 18:55:00,4333.7,,,1,unscheduled avionics repair
1123,42,2,inspection,avionics,2025-04-30 01:51:00,2025-04-30 03:51:00,4428.5,,2025-08-28,0,scheduled avionics check
1124,42,2,unscheduled,engine,2025-05-11 17:44:00,2025-05-14 07:44:00,4571.8,,,5,unscheduled engine repair
1125,42,2,unscheduled,avionics,2025-05-20 08:30:00,2025-05-21 21:30:00,4660.9,,,0,unscheduled avionics repair
1126,42,2,unscheduled,rotor,2025-05-20 13:01:00,2025-05-24 13:01:00,4665.6,,,3,unscheduled rotor repair
1127,42,2,unscheduled,engine,2025-05-28 22:27:43,2025-06-01 07:27:43,4749.5,,,1,unscheduled engine repair
1128,42,2,scheduled,engine,2025-06-01 18:15:00,2025-06-03 12:15:00,4816.9,5416.9,2025-09-29,2,scheduled engine service
1129,42,2,inspection,airframe,2025-06-01 21:15:00,2025-06-02 16:15:00,4816.9,6016.9,,0,scheduled airframe inspection
1130,42,2,unscheduled,hydraulic,2025-06-19 08:31:18,2025-06-23 04:31:18,5000.3,,,10,unscheduled hydraulic repair
1131,42,2,unscheduled,airframe,2025-07-05 14:57:00,2025-07-07 03:57:00,5189.7,,,2,unscheduled airframe repair
1132,42,2,unscheduled,avionics,2025-07-16 04:16:00,2025-07-18 07:16:00,5323.4,,,2,unscheduled avionics repair
1133,42,2,scheduled,engine,2025-07-21 06:36:00,2025-07-22 19:36:00,5419.3,6019.3,2025-11-18,2,scheduled engine service
1134,42,2,unscheduled,rotor,2025-08-07 01:56:00,2025-08-08 14:56:00,5655.4,,,2,unscheduled rotor repair
1135,42,2,inspection,avionics,2025-08-28 04:03:23,2025-08-28 07:03:23,5895.4,,2025-12-26,0,scheduled avionics check
1136,42,2,unscheduled,rotor,2025-09-01 11:53:00,2025-09-02 08:53:00,5944.6,,,0,unscheduled rotor repair
1137,42,2,scheduled,engine,2025-09-08 00:01:33,2025-09-09 22:01:33,6022.0,6622.0,2026-01-06,1,scheduled engine service
1138,42,2,inspection,airframe,2025-09-08 20:01:33,2025-09-09 09:01:33,6022.0,7222.0,,2,scheduled airframe inspection
1139,42,2,unscheduled,avionics,2025-10-07 06:29:00,2025-10-09 11:29:00,6226.7,,,0,unscheduled avionics repair
1140,42,2,unscheduled,avionics,2025-10-10 10:37:00,2025-10-10 20:37:00,6269.5,,,3,unscheduled avionics repair
1141,42,2,unscheduled,engine,2025-11-17 03:33:00,2025-11-21 02:33:00,6568.1,,,2,unscheduled engine repair
1142,42,2,unscheduled,hydraulic,2025-11-22 12:19:00,2025-11-24 05:19:00,6606.2,,,10,unscheduled hydraulic repair
1143,42,2,scheduled,engine,2025-11-23 18:50:10,2025-11-24 22:50:10,6630.3,7230.3,2026-03-23,3,scheduled engine service
1144,42,2,inspection,avionics,2025-12-27 04:31:00,2025-12-27 08:31:00,6767.2,,2026-04-26,0,scheduled avionics check
1145,43,5,unscheduled,avionics,2024-01-01 15:46:00,2024-01-04 02:46:00,3.1,,,5,unscheduled avionics repair
1146,43,5,unscheduled,avionics,2024-01-05 09:48:00,2024-01-06 03:48:00,25.8,,,1,unscheduled avionics repair
1147,43,5,unscheduled,airframe,2024-02-04 20:31:00,2024-02-08 13:31:00,175.1,,,3,unscheduled airframe repair
1148,43,5,unscheduled,avionics,2024-02-24 19:25:00,2024-02-27 01:25:00,288.1,,,3,unscheduled avionics repair
1149,43,5,unscheduled,avionics,2024-03-01 03:46:49,2024-03-03 07:46:49,308.3,,,3,unscheduled avionics repair
1150,43,5,inspection,avionics,2024-05-02 00:23:00,2024-05-02 12:23:00,638.2,,2024-08-30,0,scheduled avionics check
1151,43,5,unscheduled,avionics,2024-06-14 15:01:41,2024-06-17 15:01:41,857.6,,,1,unscheduled avionics repair
1152,43,5,scheduled,engine,2024-06-30 04:05:00,2024-06-30 12:05:00,900.8,1800.8,2024-10-28,1,scheduled engine service
1153,43,5,unscheduled,hydraulic,2024-07-08 04:54:00,2024-07-11 08:54:00,971.4,,,2,unscheduled hydraulic repair
1154,43,5,unscheduled,hydraulic,2024-07-18 13:53:45,2024-07-20 10:53:45,1002.8,,,3,unscheduled hydraulic repair
1155,43,5,unscheduled,rotor,2024-07-24 01:03:27,2024-07-27 18:03:27,1040.6,,,10,unscheduled rotor repair
1156,43,5,unscheduled,hydraulic,2024-08-03 23:29:00,2024-08-06 19:29:00,1052.8,,,3,unscheduled hydraulic repair
1157,43,5,inspection,avionics,2024-08-30 17:06:00,2024-08-30 19:06:00,1133.7,,2024-12-28,0,scheduled avionics check
1158,43,5,unscheduled,rotor,2024-10-31 05:48:00,2024-11-02 08:48:00,1369.1,,,1,unscheduled rotor repair
1159,43,5,inspection,avionics,2024-12-29 16:51:00,2024-12-29 22:51:00,1650.7,,2025-04-28,0,scheduled avionics check
1160,43,5,scheduled,engine,2025-01-26 07:10:00,2025-01-27 15:10:00,1802.7,2702.7,2025-05-26,1,scheduled engine service
1161,43,5,inspection,airframe,2025-01-26 11:10:00,2025-01-27 10:10:00,1802.7,3602.7,,1,scheduled airframe inspection
1162,43,5,unscheduled,rotor,2025-02-05 23:24:00,2025-02-06 16:24:00,1888.4,,,1,unscheduled rotor repair
1163,43,5,inspection,avionics,2025-04-30 17:49:00,2025-04-30 22:49:00,2240.8,,2025-08-28,0,scheduled avionics check
1164,43,5,unscheduled,engine,2025-06-13 22:04:00,2025-06-15 09:04:00,2371.4,,,0,unscheduled engine repair
1165,43,5,unscheduled,hydraulic,2025-07-30 16:49:00,2025-08-01 19:49:00,2627.1,,,1,unscheduled hydraulic repair
1166,43,5,scheduled,engine,2025-08-18 08:59:00,2025-08-19 14:59:00,2702.8,3602.8,2025-12-16,1,scheduled engine service
1167,43,5,unscheduled,engine,2025-08-21 04:53:13,2025-08-24 03:53:13,2731.3,,,3,unscheduled engine repair
1168,43,5,inspection,avionics,2025-08-29 14:34:00,2025-08-29 19:34:00,2759.3,,2025-12-27,0,scheduled avionics check
1169,43,5,unscheduled,engine,2025-10-22 22:53:00,2025-10-25 13:53:00,3049.0,,,0,unscheduled engine repair
1170,44,5,unscheduled,rotor,2024-01-21 06:39:00,2024-01-25 06:39:00,167.3,,,10,unscheduled rotor repair
1171,44,5,unscheduled,avionics,2024-01-28 15:30:12,2024-01-31 05:30:12,200.2,,,3,unscheduled avionics repair
1172,44,5,unscheduled,engine,2024-02-07 03:10:00,2024-02-09 03:10:00,269.6,,,10,unscheduled engine repair
1173,44,5,unscheduled,airframe,2024-02-21 14:09:07,2024-02-22 13:09:07,385.8,,,3,unscheduled airframe repair
1174,44,5,unscheduled,hydraulic,2024-03-09 15:22:00,2024-03-10 07:22:00,502.2,,,2,unscheduled hydraulic repair
1175,44,5,inspection,avionics,2024-05-03 22:11:00,2024-05-04 00:11:00,771.8,,2024-08-31,0,scheduled avionics check
1176,44,5,scheduled,engine,2024-06-04 10:55:00,2024-06-05 20:55:00,903.6,1803.6,2024-10-02,3,scheduled engine service
1177,44,5,unscheduled,hydraulic,2024-06-17 12:04:00,2024-06-17 22:04:00,951.8,,,2,unscheduled hydraulic repair
1178,44,5,unscheduled,engine,2024-07-24 12:59:00,2024-07-25 05:59:00,1045.9,,,0,unscheduled engine repair
1179,44,5,inspection,avionics,2024-09-01 00:06:00,2024-09-01 06:06:00,1244.1,,2024-12-30,0,scheduled avionics check
1180,44,5,unscheduled,hydraulic,2024-10-21 20:34:27,2024-10-23 08:34:27,1434.9,,,0,unscheduled hydraulic repair
1181,44,5,unscheduled,rotor,2024-10-29 15:06:00,2024-10-31 04:06:00,1484.2,,,1,unscheduled rotor repair
1182,44,5,unscheduled,engine,2024-11-04 17:53:00,2024-11-07 17:53:00,1499.8,,,3,unscheduled engine repair
1183,44,5,inspection,airframe,2024-12-19 19:40:31,2024-12-20 08:40:31,1800.9,3600.9,,2,scheduled airframe inspection
1184,44,5,scheduled,engine,2024-12-19 21:19:00,2024-12-21 08:19:00,1806.4,2706.4,2025-04-18,5,scheduled engine service
1185,44,5,inspection,avionics,2024-12-31 06:49:00,2024-12-31 13:49:00,1857.2,,2025-04-30,0,scheduled avionics check
1186,44,5,unscheduled,hydraulic,2025-04-05 17:05:00,2025-04-08 11:05:00,2318.2,,,1,unscheduled hydraulic repair
1187,44,5,unscheduled,avionics,2025-04-19 18:35:00,2025-04-21 20:35:00,2405.8,,,20,unscheduled avionics repair
1188,44,5,inspection,avionics,2025-04-30 16:36:00,2025-05-01 02:36:00,2466.8,,2025-08-28,0,scheduled avionics check
1189,44,5,scheduled,engine,2025-07-09 01:31:00,2025-07-09 19:31:00,2712.1,3612.1,2025-11-06,2,scheduled engine service
1190,44,5,unscheduled,avionics,2025-07-22 09:06:00,2025-07-26 07:06:00,2751.9,,,2,unscheduled avionics repair
1191,44,5,unscheduled,hydraulic,2025-08-01 09:15:00,2025-08-03 13:15:00,2806.5,,,2,unscheduled hydraulic repair
1192,44,5,unscheduled,engine,2025-08-28 09:31:00,2025-08-30 23:31:00,2893.8,,,2,unscheduled engine repair
1193,44,5,inspection,avionics,2025-08-30 08:49:00,2025-08-30 19:49:00,2903.0,,2025-12-28,0,scheduled avionics check
1194,44,5,unscheduled,hydraulic,2025-09-08 17:50:45,2025-09-12 08:50:45,2970.6,,,2,unscheduled hydraulic repair
1195,44,5,unscheduled,engine,2025-09-14 16:30:00,2025-09-16 10:30:00,2993.0,,,3,unscheduled engine repair
1196,44,5,unscheduled,airframe,2025-09-15 17:27:00,2025-09-16 09:27:00,3004.0,,,2,unscheduled airframe repair
1197,44,5,unscheduled,rotor,2025-09-16 06:16:00,2025-09-18 10:16:00,3013.5,,,3,unscheduled rotor repair
1198,44,5,unscheduled,avionics,2025-10-27 14:50:00,2025-10-28 14:50:00,3235.4,,,0,unscheduled avionics repair
1199,44,5,inspection,airframe,2025-12-30 08:36:00,2025-12-30 19:36:00,3603.5,5403.5,,1,scheduled airframe inspection
1200,44,5,inspection,avionics,2025-12-30 13:36:00,2025-12-30 18:36:00,3603.5,,2026-04-29,0,scheduled avionics check
1201,45,5,unscheduled,hydraulic,2024-01-21 02:29:00,2024-01-24 21:29:00,123.5,,,20,unscheduled hydraulic repair
1202,45,5,unscheduled,engine,2024-03-20 03:40:16,2024-03-21 13:40:16,400.0,,,20,unscheduled engine repair
1203,45,5,inspection,avionics,2024-04-30 08:13:00,2024-04-30 12:13:00,551.7,,2024-08-28,0,scheduled avionics check
1204,45,5,unscheduled,avionics,2024-05-10 00:25:03,2024-05-10 17:25:03,627.4,,,2,unscheduled avionics repair
1205,45,5,unscheduled,airframe,2024-05-31 16:36:34,2024-06-02 18:36:34,672.3,,,1,unscheduled airframe repair
1206,45,5,unscheduled,avionics,2024-07-15 01:35:00,2024-07-15 22:35:00,815.5,,,1,unscheduled avionics repair
1207,45,5,scheduled,engine,2024-08-06 22:38:00,2024-08-08 16:38:00,907.3,1807.3,2024-12-04,2,scheduled engine service
1208,45,5,inspection,avionics,2024-08-31 03:55:00,2024-08-31 15:55:00,983.2,,2024-12-29,0,scheduled avionics check
1209,45,5,unscheduled,rotor,2024-08-31 01:55:00,2024-09-03 11:55:00,983.2,,,0,unscheduled rotor repair
1210,45,5,unscheduled,avionics,2024-10-14 17:26:00,2024-10-15 22:26:00,1205.0,,,20,unscheduled avionics repair
1211,45,5,unscheduled,rotor,2024-12-15 03:58:35,2024-12-16 16:58:35,1532.1,,,3,unscheduled rotor repair
1212,45,5,unscheduled,avionics,2024-12-24 10:01:00,2024-12-24 21:01:00,1599.4,,,5,unscheduled avionics repair
1213,45,5,inspection,avionics,2024-12-29 10:54:00,2024-12-29 15:54:00,1658.4,,2025-04-28,0,scheduled avionics check
1214,45,5,inspection,airframe,2025-02-05 06:47:00,2025-02-05 13:47:00,1802.3,3602.3,,0,scheduled airframe inspection
1215,45,5,scheduled,engine,2025-02-08 15:36:00,2025-02-09 07:36:00,1807.6,2707.6,2025-06-08,1,scheduled engine service
1216,45,5,unscheduled,engine,2025-02-08 20:56:20,2025-02-09 15:56:20,1812.8,,,2,unscheduled engine repair
1217,45,5,unscheduled,engine,2025-02-17 11:01:00,2025-02-20 21:01:00,1873.1,,,3,unscheduled engine repair
1218,45,5,unscheduled,rotor,2025-02-25 22:04:00,2025-02-28 07:04:00,1896.7,,,0,unscheduled rotor repair
1219,45,5,unscheduled,rotor,2025-03-15 22:12:00,2025-03-18 21:12:00,2024.0,,,10,unscheduled rotor repair
1220,45,5,unscheduled,engine,2025-03-19 13:59:00,2025-03-21 04:59:00,2045.7,,,5,unscheduled engine repair
1221,45,5,unscheduled,hydraulic,2025-03-27 10:01:00,2025-03-29 16:01:00,2110.1,,,2,unscheduled hydraulic repair
1222,45,5,unscheduled,rotor,2025-04-05 02:47:44,2025-04-08 04:47:44,2156.4,,,2,unscheduled rotor repair
1223,45,5,inspection,avionics,2025-04-28 11:41:00,2025-04-28 14:41:00,2236.7,,2025-08-26,0,scheduled avionics check
1224,45,5,unscheduled,airframe,2025-05-16 06:17:00,2025-05-19 20:17:00,2311.7,,,3,unscheduled airframe repair
1225,45,5,unscheduled,engine,2025-06-13 01:49:00,2025-06-16 18:49:00,2384.6,,,10,unscheduled engine repair
1226,45,5,unscheduled,airframe,2025-07-09 04:03:00,2025-07-10 19:03:00,2433.2,,,5,unscheduled airframe repair
1227,45,5,inspection,avionics,2025-08-27 06:43:00,2025-08-27 16:43:00,2635.3,,2025-12-25,0,scheduled avionics check
1228,45,5,scheduled,engine,2025-09-19 08:58:08,2025-09-21 05:58:08,2707.9,3607.9,2026-01-17,1,scheduled engine service
1229,45,5,unscheduled,airframe,2025-10-24 01:29:00,2025-10-25 00:29:00,2785.8,,,2,unscheduled airframe repair
1230,45,5,unscheduled,rotor,2025-11-04 01:40:00,2025-11-05 14:40:00,2870.6,,,1,unscheduled rotor repair
1231,45,5,inspection,avionics,2025-12-25 19:58:00,2025-12-25 23:58:00,3085.3,,2026-04-24,0,scheduled avionics check
1232,47,3,unscheduled,rotor,2024-01-10 07:14:00,2024-01-13 05:14:00,57.2,,,2,unscheduled rotor repair
1233,47,3,unscheduled,avionics,2024-02-01 15:53:57,2024-02-05 15:53:57,175.1,,,0,unscheduled avionics repair
1234,47,3,unscheduled,rotor,2024-03-15 16:14:00,2024-03-18 07:14:00,326.5,,,20,unscheduled rotor repair
1235,47,3,unscheduled,avionics,2024-03-25 09:44:18,2024-03-29 03:44:18,375.2,,,2,unscheduled avionics repair
1236,47,3,inspection,avionics,2024-05-01 23:59:00,2024-05-02 03:59:00,602.8,,2024-08-29,0,scheduled avionics check
1237,47,3,unscheduled,hydraulic,2024-05-15 09:04:00,2024-05-16 16:04:00,676.5,,,0,unscheduled hydraulic repair
1238,47,3,unscheduled,hydraulic,2024-06-04 10:08:00,2024-06-08 06:08:00,765.8,,,10,unscheduled hydraulic repair
1239,47,3,unscheduled,avionics,2024-06-22 02:49:00,2024-06-22 14:49:00,784.3,,,1,unscheduled avionics repair
1240,47,3,unscheduled,avionics,2024-06-29 13:50:00,2024-07-01 15:50:00,849.1,,,0,unscheduled avionics repair
1241,47,3,scheduled,engine,2024-07-06 18:27:00,2024-07-08 08:27:00,902.3,1802.3,2024-11-03,3,scheduled engine service
1242,47,3,unscheduled,rotor,2024-07-08 17:59:00,2024-07-08 22:59:00,909.3,,,2,unscheduled rotor repair
1243,47,3,inspection,avionics,2024-08-30 07:52:49,2024-08-30 16:52:49,1188.2,,2024-12-28,0,scheduled avionics check
1244,47,3,unscheduled,avionics,2024-10-06 00:02:00,2024-10-08 06:02:00,1285.7,,,0,unscheduled avionics repair
1245,47,3,unscheduled,rotor,2024-10-20 10:05:47,2024-10-24 03:05:47,1332.8,,,0,unscheduled rotor repair
1246,47,3,unscheduled,engine,2024-10-31 12:27:00,2024-11-04 06:27:00,1356.8,,,3,unscheduled engine repair
1247,47,3,unscheduled,rotor,2024-11-23 15:29:00,2024-11-24 22:29:00,1426.7,,,3,unscheduled rotor repair
1248,47,3,unscheduled,avionics,2024-12-19 01:39:44,2024-12-21 15:39:44,1548.2,,,10,unscheduled avionics repair
1249,47,3,inspection,avionics,2025-01-04 15:40:00,2025-01-04 20:40:00,1572.1,,2025-05-04,0,scheduled avionics check
1250,47,3,unscheduled,hydraulic,2025-01-05 02:37:00,2025-01-06 17:37:00,1574.0,,,3,unscheduled hydraulic repair
1251,47,3,unscheduled,avionics,2025-01-29 14:05:00,2025-01-30 16:05:00,1656.2,,,2,unscheduled avionics repair
1252,47,3,inspection,airframe,2025-03-06 21:18:00,2025-03-07 17:18:00,1801.6,3601.6,,1,scheduled airframe inspection
1253,47,3,scheduled,engine,2025-03-07 05:04:00,2025-03-08 13:04:00,1808.1,2708.1,2025-07-05,2,scheduled engine service
1254,47,3,unscheduled,airframe,2025-04-27 00:13:19,2025-04-27 07:13:19,2096.7,,,0,unscheduled airframe repair
1255,47,3,inspection,avionics,2025-05-05 02:53:00,2025-05-05 12:53:00,2138.3,,2025-09-02,0,scheduled avionics check
1256,47,3,unscheduled,airframe,2025-06-20 06:31:00,2025-06-21 07:31:00,2455.4,,,2,unscheduled airframe repair
1257,47,3,scheduled,engine,2025-08-21 08:37:00,2025-08-22 07:37:00,2711.4,3611.4,2025-12-19,1,scheduled engine service
1258,47,3,unscheduled,avionics,2025-08-20 22:37:00,2025-08-22 18:37:00,2711.4,,,0,unscheduled avionics repair
1259,47,3,unscheduled,rotor,2025-08-21 10:02:00,2025-08-23 11:02:00,2717.4,,,2,unscheduled rotor repair
1260,47,3,inspection,avionics,2025-09-03 07:14:00,2025-09-03 12:14:00,2792.7,,2026-01-01,0,scheduled avionics check
1261,48,1,unscheduled,avionics,2024-02-03 05:21:00,2024-02-04 09:21:00,222.7,,,3,unscheduled avionics repair
1262,48,1,unscheduled,hydraulic,2024-02-15 19:18:00,2024-02-19 11:18:00,293.2,,,3,unscheduled hydraulic repair
1263,48,1,unscheduled,hydraulic,2024-02-17 02:40:00,2024-02-20 10:40:00,304.6,,,2,unscheduled hydraulic repair
1264,48,1,unscheduled,avionics,2024-03-31 11:28:00,2024-03-31 18:28:00,649.2,,,3,unscheduled avionics repair
1265,48,1,inspection,avionics,2024-04-30 05:31:00,2024-04-30 13:31:00,839.6,,2024-08-28,0,scheduled avionics check
1266,48,1,scheduled,engine,2024-05-10 01:17:00,2024-05-10 20:17:00,905.4,1805.4,2024-09-07,2,scheduled engine service
1267,48,1,unscheduled,hydraulic,2024-05-13 09:44:00,2024-05-16 02:44:00,920.8,,,2,unscheduled hydraulic repair
1268,48,1,unscheduled,avionics,2024-07-19 22:14:00,2024-07-23 12:14:00,1257.4,,,3,unscheduled avionics repair
1269,48,1,inspection,avionics,2024-08-29 19:44:00,2024-08-30 02:44:00,1434.7,,2024-12-27,0,scheduled avionics check
1270,48,1,unscheduled,avionics,2024-09-01 08:32:00,2024-09-04 17:32:00,1451.0,,,10,unscheduled avionics repair
1271,48,1,unscheduled,avionics,2024-09-05 09:56:00,2024-09-07 21:56:00,1461.6,,,10,unscheduled avionics repair
1272,48,1,unscheduled,hydraulic,2024-09-23 10:18:03,2024-09-24 12:18:03,1563.6,,,3,unscheduled hydraulic repair
1273,48,1,unscheduled,airframe,2024-10-01 00:52:00,2024-10-01 08:52:00,1607.5,,,2,unscheduled airframe repair
1274,48,1,inspection,airframe,2024-11-05 07:30:00,2024-11-05 18:30:00,1802.7,3602.7,,2,scheduled airframe inspection
1275,48,1,scheduled,engine,2024-11-05 17:43:00,2024-11-07 15:43:00,1807.3,2707.3,2025-03-05,2,scheduled engine service
1276,48,1,unscheduled,avionics,2024-12-06 22:37:00,2024-12-10 20:37:00,1995.3,,,3,unscheduled avionics repair
1277,48,1,unscheduled,rotor,2024-12-07 02:58:00,2024-12-09 00:58:00,2001.7,,,2,unscheduled rotor repair
1278,48,1,unscheduled,rotor,2024-12-09 19:56:00,2024-12-10 22:56:00,2059.0,,,2,unscheduled rotor repair
1279,48,1,unscheduled,rotor,2024-12-26 21:17:00,2024-12-28 17:17:00,2164.5,,,1,unscheduled rotor repair
1280,48,1,inspection,avionics,2024-12-28 19:54:00,2024-12-29 00:54:00,2171.9,,2025-04-27,0,scheduled avionics check
1281,48,1,unscheduled,rotor,2025-02-16 18:14:17,2025-02-18 15:14:17,2449.7,,,2,unscheduled rotor repair
1282,48,1,unscheduled,avionics,2025-03-07 18:12:00,2025-03-11 15:12:00,2572.6,,,0,unscheduled avionics repair
1283,48,1,scheduled,engine,2025-03-28 13:14:00,2025-03-30 09:14:00,2709.8,3609.8,2025-07-26,2,scheduled engine service
1284,48,1,inspection,avionics,2025-04-28 00:56:00,2025-04-28 03:56:00,2843.8,,2025-08-26,0,scheduled avionics check
1285,48,1,unscheduled,hydraulic,2025-07-03 17:02:32,2025-07-04 14:02:32,3109.6,,,20,unscheduled hydraulic repair
1286,48,1,unscheduled,hydraulic,2025-07-28 03:41:00,2025-07-30 15:41:00,3238.4,,,3,unscheduled hydraulic repair
1287,48,1,inspection,avionics,2025-08-27 06:19:00,2025-08-27 17:19:00,3363.6,,2025-12-25,0,scheduled avionics check
1288,48,1,unscheduled,airframe,2025-09-23 18:09:10,2025-09-27 01:09:10,3495.5,,,5,unscheduled airframe repair
1289,48,1,inspection,airframe,2025-10-06 01:18:00,2025-10-06 09:18:00,3604.4,5404.4,,0,scheduled airframe inspection
1290,48,1,unscheduled,hydraulic,2025-10-06 02:09:58,2025-10-07 07:09:58,3608.6,,,5,unscheduled hydraulic repair
1291,48,1,scheduled,engine,2025-10-07 21:24:00,2025-10-09 20:24:00,3617.8,4517.8,2026-02-04,1,scheduled engine service
1292,48,1,inspection,avionics,2025-12-28 02:51:00,2025-12-28 11:51:00,4112.5,,2026-04-27,0,scheduled avionics check
